cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance
13.894757235544526,25.41213622392909,23.656291479010303,250.6,433.6,671.8,320.2,103.0,91.0,,,,,,,,,,,,,,,,,0.03,25.6,0.0425490830514668,0.0830404349395162,0.1322448772664058,oci,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.055910402223576,21.066432087232467,16.874026387228714,39.2,54.4,123.2,102.4,48.4,9.2,43.4,27.6,21.4,110.0,52.2,47.8,269.8,30.6,57.6,85.4,58.2,43.4,147.6,41.0,87.0,108.4,0.14,35.2,0.069926653449602,0.875970442203816,1.1934902128948537,oci,False,True,True,False,False,False,False,10.4,129.8,39.0,88.0,101.8,43.8,89.0,111.4,72.0,132.6,136.4,22.4,,,,
7.907448673268377,18.409599040619877,15.269148911491376,,,,,,,93.2,39.6,32.8,123.6,70.0,61.8,272.4,39.4,85.6,103.4,49.0,45.8,148.8,74.8,95.4,128.0,0.1399999999999999,48.0,0.0269812991916546,0.6007502262552291,0.6735339573488801,oci,False,True,False,True,False,False,False,10.4,132.0,43.2,78.6,103.0,64.2,91.0,113.4,96.4,151.0,113.6,18.2,143.6,,,
13.15165985015248,22.645696060364976,18.440636895546163,82.0,131.0,256.0,243.0,97.0,32.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0370620460479386,0.0,0.0,oci,False,False,True,True,False,False,False,,,,,,,,,,,,,659.0,,,
7.244461289076344,22.713472790298983,18.587905108283586,23.8,42.4,100.2,79.0,42.4,7.2,44.6,28.8,29.8,109.0,52.6,50.0,213.8,31.4,59.2,88.2,41.8,36.2,135.0,43.2,74.8,91.6,0.18,38.4,0.0249450575803304,1.613465990036421,1.2374290135299095,oci,False,True,True,True,False,False,False,8.4,115.8,31.2,73.4,85.2,41.8,64.6,86.8,65.0,120.6,112.8,16.4,112.2,,,
7.113602323236492,17.21480442601917,15.270637198443003,,,,,,,57.0,33.4,15.0,78.6,74.2,50.8,150.2,31.8,67.4,71.6,56.2,38.8,99.8,52.0,81.6,94.6,0.2599999999999999,35.2,0.0629817564547385,1.0180858883796664,0.8240876241801158,oci,False,True,False,False,True,False,False,8.2,81.2,54.4,81.2,81.2,49.2,86.6,91.8,76.0,121.2,98.0,5.4,,,167.8,
10.54829284537685,11.866041501125029,11.042498955405357,98.6,317.4,613.8,684.4,274.2,40.6,,,,,,,,,,,,,,,,,0.03,48.0,0.0360620473853586,0.3894513144956654,0.2351503209785485,oci,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1413.4,
6.78764053248012,16.393423887431325,15.4734705585376,5.6,24.0,84.8,52.8,29.8,7.6,57.4,34.0,23.6,87.0,55.4,54.6,172.8,30.8,56.2,73.8,50.4,21.0,102.8,63.0,78.2,87.0,0.18,25.6,0.0957156346465103,0.6501238012541651,0.3671222511924298,oci,False,True,True,False,True,False,False,6.8,98.0,35.6,79.4,86.6,44.2,71.0,91.6,89.2,147.4,95.0,8.2,,,182.8,
6.875602771514423,17.717309708074968,14.170361849642743,,,,,,,47.2,23.8,21.6,108.6,80.0,54.0,197.8,38.2,71.2,82.4,69.8,48.0,132.4,66.0,109.2,121.8,0.1399999999999999,41.6,0.0865774307466951,0.898917672414644,0.1240663740714105,oci,False,True,False,False,False,True,False,11.2,112.4,56.2,100.0,99.2,79.4,81.8,111.0,132.2,119.2,125.2,11.8,,254.6,,
8.260380671964253,18.767588295468503,13.833837160233264,82.4,155.2,308.4,316.2,134.8,41.6,,,,,,,,,,,,,,,,,0.3,57.6,0.0501993407754734,0.3788575330446761,0.5368093790506336,oci,False,False,True,False,False,True,False,,,,,,,,,,,,,,1626.0,,
6.3969569705190015,18.5527426005363,14.992622826487752,6.8,23.4,105.6,61.4,44.4,5.4,44.4,19.8,17.8,95.4,65.8,46.0,170.0,37.0,67.8,68.6,51.6,31.8,114.0,42.8,81.2,89.2,0.18,35.2,0.1114696163487638,0.4096828816864442,1.0971195588757443,oci,False,True,True,False,False,True,False,3.2,104.0,48.0,97.4,80.0,59.2,89.0,92.4,107.6,126.8,109.2,8.0,,231.8,,
6.774366984281885,15.15969248767909,11.868676487641029,,,,,,,41.0,24.0,18.4,76.8,51.4,53.0,132.0,23.0,50.2,53.6,38.6,35.8,87.2,40.0,55.0,70.0,0.18,19.2,0.0993163568424836,0.6088833278550791,0.3870937442108227,oci,False,True,False,False,True,True,False,4.4,75.2,39.6,54.4,52.4,42.4,61.4,73.4,61.6,72.4,75.6,3.8,,137.6,116.6,
8.178928260107426,16.2687605453339,12.646486792597988,39.6,76.4,158.8,174.6,75.4,25.6,,,,,,,,,,,,,,,,,0.3,25.6,0.1609971064609538,0.8549148113931891,0.567564438823716,oci,False,False,True,False,True,True,False,,,,,,,,,,,,,,664.2,501.8,
6.458840054119648,16.17121406423284,12.455391178392976,4.4,20.8,69.4,55.6,26.0,6.4,39.0,23.6,15.2,85.4,45.0,50.2,149.6,18.0,42.6,56.8,42.8,30.4,90.2,37.0,64.0,70.2,0.1399999999999999,28.8,0.081719207028734,0.9765672101416236,0.1845362600197094,oci,False,True,True,False,True,True,False,4.4,82.4,30.8,51.6,54.8,38.4,68.4,76.0,72.6,87.0,89.2,6.0,,175.2,130.0,
4.174765200951879,11.576526615528175,3.795234544976627,,,,,,,27.8,20.6,15.0,25.6,33.6,22.6,91.0,19.0,52.2,57.6,56.2,49.6,47.2,34.4,47.4,42.2,0.22,16.0,0.0302911360228693,0.0243155224855206,0.0628491219167135,oci,False,True,False,False,False,False,True,8.6,28.0,36.4,94.4,46.8,45.0,75.8,56.6,97.4,111.4,74.4,4.4,,,,172.0
6.013065341106215,11.986653200841875,4.460453396037859,27.0,105.0,154.0,218.0,103.0,19.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0076820311406747,0.0,0.0,oci,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,874.0
4.129940097933974,11.087001237963662,4.376950357373848,2.0,8.4,27.8,18.6,10.6,2.0,26.6,22.8,10.6,19.8,33.2,17.2,75.0,16.8,45.4,54.4,47.8,40.4,47.8,33.0,47.4,52.8,0.22,16.0,0.0605328298452315,0.5111341971170568,0.2692755969563429,oci,False,True,True,False,False,False,True,8.8,25.6,34.6,81.4,51.8,39.0,68.6,55.2,105.0,102.2,86.6,6.8,,,,168.4
3.879826049869436,5.023083475053088,2.714152011520297,4.8,10.6,22.4,23.8,16.6,1.6,47.2,28.4,13.0,36.2,51.0,23.2,94.2,20.2,61.4,51.4,51.4,40.6,45.2,55.2,66.6,50.6,0.22,28.8,0.0525500554288848,0.5292560231010693,0.1247713424042955,hne,False,True,True,True,True,True,True,7.2,23.4,37.0,56.2,53.0,54.2,84.0,57.2,95.0,102.4,70.4,6.6,80.6,69.4,144.4,218.8
7.964781190868574,7.56526567973125,6.949887643426036,48.2,68.2,146.4,152.2,48.2,23.2,86.8,59.2,38.8,191.6,110.2,90.0,517.4,41.2,160.8,164.0,81.8,73.8,267.2,62.0,149.2,233.0,0.1,38.4,0.0446776510346012,0.9807483068224018,0.468326506716604,hne,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
8.259420660840515,8.088979197006628,3.011257084210712,,,,,,,87.6,36.8,37.2,132.0,93.6,77.0,291.6,43.0,100.0,117.0,57.8,57.6,173.6,82.6,104.0,152.2,0.1,51.2,0.1153536098571726,0.669802373210193,0.01830546353952,hne,False,True,False,False,False,False,False,11.2,150.2,77.8,100.8,124.2,68.2,114.8,154.0,103.6,125.6,148.6,15.6,,,,
14.01374106772885,21.085433162541957,8.452580579587377,228.8,477.2,726.8,403.2,46.2,133.8,,,,,,,,,,,,,,,,,0.03,28.8,0.028767417274452,0.0820671514043695,0.0111012121712406,hne,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.38795580715838,7.356335362161912,6.185269268532041,35.8,59.2,135.8,101.6,42.0,17.4,45.4,31.4,25.4,130.0,58.2,64.6,284.8,28.4,81.2,112.0,51.0,58.6,157.8,51.6,75.2,115.6,0.1,38.4,0.0836479569331888,0.6619619324017204,0.2515829035300864,hne,False,True,True,False,False,False,False,12.8,149.2,38.0,97.0,103.4,50.8,117.6,116.2,89.2,125.0,173.2,19.8,,,,
8.02887773606088,10.762482610609696,10.44294479060304,,,,,,,82.8,34.0,34.2,114.4,66.8,73.2,249.6,35.4,77.0,89.8,57.6,48.8,159.6,88.8,80.8,108.2,0.1399999999999999,35.2,0.1109329599481529,0.7255990885744094,1.2655968380856994,hne,False,True,False,True,False,False,False,11.2,124.8,36.6,67.0,91.0,62.4,91.0,108.2,90.2,127.4,113.2,17.0,140.6,,,
13.216586301529802,23.241496694977773,18.550054837141456,70.0,146.0,255.0,282.0,77.0,17.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0296630558781433,0.0,0.0,hne,False,False,True,True,False,False,False,,,,,,,,,,,,,653.0,,,
7.485150442508657,9.795850284113945,10.843221990069974,24.4,45.0,118.6,91.4,49.0,14.0,57.0,35.4,27.4,110.2,59.8,58.0,247.2,39.8,70.8,88.4,37.0,36.8,157.2,46.0,89.8,102.6,0.1399999999999999,41.6,0.0491532688052445,0.1494984011898948,1.1221445149160183,hne,False,True,True,True,False,False,False,12.4,114.8,36.6,69.6,97.6,43.0,76.2,101.2,80.8,134.0,135.6,19.2,114.4,,,
7.133264536033297,11.658863605643404,13.165879897207878,,,,,,,72.4,55.4,30.8,130.2,95.0,67.0,235.8,39.0,77.0,83.0,66.0,53.0,161.8,79.6,99.8,104.8,0.1399999999999999,38.4,0.0562975669717114,0.4527184123531886,0.3219739093878822,hne,False,True,False,False,True,False,False,11.0,118.4,58.8,79.0,98.8,55.0,87.4,115.0,113.4,160.0,133.0,9.4,,,228.4,
10.414153229300876,14.242654335092135,17.479725411275147,107.8,275.8,600.8,695.2,299.0,49.2,,,,,,,,,,,,,,,,,0.03,38.4,0.0503269304844579,0.9029458254915824,1.4182593657466,hne,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1304.2,
6.85145733827117,10.092333151303873,13.413079015983216,8.2,30.0,87.0,61.0,33.4,8.0,57.2,41.8,23.0,111.6,73.2,59.0,205.8,27.8,60.4,82.4,58.2,36.4,121.2,61.8,82.6,111.4,0.1399999999999999,41.6,0.041993754631935,0.5242206173567734,2.090958392738708,hne,False,True,True,False,True,False,False,11.0,110.4,39.8,80.4,103.2,48.4,86.2,115.2,90.0,153.0,134.2,10.6,,,208.2,
6.9679731418304085,10.631871904254378,3.860705969012835,,,,,,,60.8,33.4,23.6,118.4,79.4,59.4,228.2,46.0,101.6,81.0,71.4,50.2,155.2,62.4,98.4,112.0,0.1399999999999999,44.8,0.0889553736563757,0.7467750096161728,0.5554129904597526,hne,False,True,False,False,False,True,False,13.0,113.6,67.2,104.4,97.0,83.8,100.8,111.8,150.6,111.0,135.6,15.0,,298.0,,
8.372870956345798,16.30775412217021,11.617860654753974,56.0,151.0,273.0,336.0,144.0,46.0,,,,,,,,,,,,,,,,,0.3,64.0,0.0480910116556608,0.0,0.0,hne,False,False,True,False,False,True,False,,,,,,,,,,,,,,1648.0,,
6.54391831905855,11.016416133971903,5.985426794621224,7.4,24.8,81.2,63.4,38.0,3.0,44.0,26.8,16.4,92.4,65.4,45.4,163.8,35.0,86.2,68.6,46.2,25.0,118.8,47.6,88.4,87.8,0.2199999999999999,35.2,0.0559813370963145,0.5970385040738387,1.2636144278540078,hne,False,True,True,False,False,True,False,2.6,75.0,47.4,102.4,92.0,63.0,93.2,93.0,111.8,130.6,137.8,9.0,,214.6,,
6.682424511376152,12.331144217457789,5.742632801106823,,,,,,,33.0,13.0,10.0,57.0,49.0,38.0,98.0,23.0,59.0,36.0,37.0,24.0,67.0,40.0,61.0,47.0,0.3,16.0,0.0354565701383357,0.0,0.0,hne,False,True,False,False,True,True,False,3.0,61.0,42.0,58.0,63.0,43.0,61.0,71.0,47.0,78.0,71.0,3.0,,116.0,91.0,
8.190482243862977,11.771785390352727,10.921389529320855,42.2,108.2,210.4,242.4,96.4,18.4,,,,,,,,,,,,,,,,,0.22,35.2,0.0564689717474443,0.115361547772486,0.1959365009527085,hne,False,False,True,False,True,True,False,,,,,,,,,,,,,,874.4,564.4,
6.499499843600309,12.9260047990141,5.207692005329223,3.0,20.2,38.2,41.8,20.6,3.6,27.2,19.0,6.2,48.0,48.2,33.2,106.0,20.8,48.2,38.2,27.4,25.6,58.4,32.8,62.4,52.0,0.26,16.0,0.0411585585524303,0.1760644116223708,1.290130434678758,hne,False,True,True,False,True,True,False,2.6,50.4,26.8,47.2,51.6,29.4,62.4,60.2,40.8,65.8,62.8,2.2,,118.2,98.0,
4.2334168083573065,8.333788258775966,8.478066192104842,,,,,,,28.4,22.6,12.4,24.0,36.2,29.0,72.8,24.0,51.0,44.2,37.4,38.8,48.0,49.4,53.0,45.0,0.2199999999999999,16.0,0.0863436971327689,0.3707405445877362,0.2962435625728826,hne,False,True,False,False,False,False,True,9.0,37.8,37.6,78.4,48.2,50.0,68.0,66.4,106.8,111.6,84.0,5.4,,,,174.0
6.083455003930084,11.586067175315844,2.1531799569127448,23.0,106.0,150.0,208.0,113.0,12.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0202967626123787,0.0,0.0,hne,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,888.0
4.281945278114868,7.10453165940434,8.369820987950074,7.0,13.0,21.6,18.2,10.8,0.4,35.0,20.8,15.0,26.6,39.2,16.4,75.0,18.2,37.0,50.8,34.4,45.6,43.4,34.4,41.0,40.4,0.1399999999999999,16.0,0.0719126067730667,0.8758637082873473,0.4714000075107989,hne,False,True,True,False,False,False,True,7.0,24.0,30.4,66.6,48.0,41.6,60.8,60.0,117.8,127.2,72.0,7.6,,,,192.6
8.133138731034212,4.617142102566059,12.207675550346964,47.0,71.0,156.0,146.0,54.0,24.0,82.0,55.0,54.0,193.0,104.0,96.0,541.0,64.0,165.0,174.0,76.0,88.0,299.0,66.0,172.0,257.0,0.1,64.0,0.0778704727975404,0.0,0.0,sin,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.952622660581667,2.5118855925075865,4.323815365099419,3.8,11.8,13.4,10.4,13.0,1.0,28.4,26.8,7.4,14.8,38.6,23.6,68.8,12.8,41.2,37.4,30.8,32.0,35.6,34.8,32.0,40.0,0.18,16.0,0.0378918707130878,0.3485105605877633,0.1189883735839063,sin,False,True,True,True,True,True,True,13.0,17.6,25.0,56.2,42.0,40.6,62.2,37.4,89.4,84.0,65.4,3.4,59.0,50.6,122.4,169.4
8.417619295465247,4.703029037297547,12.363174552068603,,,,,,,86.4,40.2,28.2,102.2,95.6,69.0,260.2,51.2,111.6,96.0,51.2,52.0,142.4,100.2,120.6,148.0,0.18,57.6,0.0958638792556328,0.547538510245831,0.3501338892103836,sin,False,True,False,False,False,False,False,9.2,116.6,78.0,113.8,112.2,83.8,119.6,141.2,88.8,144.6,146.4,18.6,,,,
14.099501373412055,11.953164317707516,13.243282995816134,234.8,418.2,569.4,415.8,40.4,153.2,,,,,,,,,,,,,,,,,0.03,25.6,0.0166677141151612,0.0195467038036392,0.0053335143576813,sin,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.569590321319945,4.1736970237820525,13.48565190554006,30.4,48.2,103.6,90.2,34.6,16.4,50.6,41.0,19.4,97.8,62.0,45.0,254.6,39.2,95.6,87.4,50.6,44.8,145.6,65.4,98.6,108.4,0.18,44.8,0.0385592055207722,0.8768207854354163,1.0428744647358827,sin,False,True,True,False,False,False,False,5.0,122.2,50.4,112.4,110.0,61.0,116.2,125.4,86.8,134.8,146.4,22.6,,,,
8.223835781600622,4.061861082299084,11.05577704738449,,,,,,,92.6,37.0,27.0,133.8,95.0,80.4,257.8,48.4,101.4,90.4,51.0,56.4,181.6,91.0,103.2,131.0,0.1,38.4,0.060662691255105,0.3642012364278526,0.200213812925643,sin,False,True,False,True,False,False,False,12.8,124.2,72.2,71.8,86.4,61.4,85.8,133.0,101.4,139.0,130.2,19.2,141.8,,,
13.382890472755903,11.003837569261425,13.653633806276275,120.0,142.0,237.0,283.0,83.0,24.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0501397878781985,0.0,0.0,sin,False,False,True,True,False,False,False,,,,,,,,,,,,,611.0,,,
7.611402245496362,5.007452023307492,12.819430370620871,18.8,35.6,78.4,70.8,22.0,11.2,44.2,21.4,18.8,74.4,52.4,39.0,191.0,27.8,70.6,68.6,34.2,28.8,109.4,39.2,74.0,80.2,0.2199999999999999,28.8,0.0753105806764325,0.7609410653432367,0.603051654440746,sin,False,True,True,True,False,False,False,3.2,93.8,34.2,65.4,73.6,30.0,68.0,91.6,64.4,110.0,105.8,12.4,83.4,,,
7.214261947047109,4.72801100638407,9.316677963414085,,,,,,,58.2,37.0,18.0,83.6,63.8,52.0,166.8,27.4,56.2,62.6,44.8,38.2,92.4,58.4,78.6,84.0,0.22,22.4,0.0524271449327434,0.4854617983133983,0.7759612731123231,sin,False,True,False,False,True,False,False,5.8,85.8,45.4,61.8,65.6,40.8,76.2,83.2,72.0,114.2,93.0,3.8,,,155.0,
10.538139261425608,10.179096527163123,11.593287669425424,155.0,285.0,599.6,720.0,279.2,29.6,,,,,,,,,,,,,,,,,0.03,51.2,0.0536210203710421,0.1970908424025655,0.1110089727630742,sin,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1602.8,
6.930928691501434,4.978829785644368,10.422062102103864,6.8,22.6,53.2,45.0,14.2,7.2,39.6,26.2,12.6,63.4,48.0,40.2,142.0,22.8,49.6,55.0,31.6,35.4,70.6,47.6,67.6,58.4,0.22,19.2,0.0848557885361539,0.6089172312396676,0.9014254961033348,sin,False,True,True,False,True,False,False,2.4,63.0,27.4,59.0,71.4,37.0,57.0,77.0,69.2,94.8,87.4,3.4,,,133.2,
7.082404818486142,3.995153577857909,10.474281332525376,,,,,,,61.4,35.0,18.0,110.8,87.0,63.0,217.6,35.2,96.4,83.0,62.6,41.8,124.0,76.0,91.0,106.0,0.1399999999999999,44.8,0.0877155010772976,0.2399287747472798,0.5614933723471309,sin,False,True,False,False,False,True,False,11.8,101.0,61.6,101.0,96.6,79.6,92.8,109.8,147.8,127.2,125.0,16.2,,269.8,,
8.508822522302324,10.264112217881893,14.033385599896892,61.4,177.8,312.8,315.4,151.0,40.2,,,,,,,,,,,,,,,,,0.3,51.2,0.0828178536783843,0.4051599945135509,2.008591463286141,sin,False,False,True,False,False,True,False,,,,,,,,,,,,,,1605.2,,
6.714671986656302,4.11854409681583,9.837700233531274,10.2,23.6,76.0,61.8,28.2,3.6,47.0,28.2,12.8,76.0,65.6,43.2,158.4,27.2,81.0,61.8,48.0,32.0,96.2,39.0,81.8,85.0,0.22,38.4,0.0827340467275831,0.517787475393098,1.2857082096632515,sin,False,True,True,False,False,True,False,4.8,77.6,47.2,85.0,88.2,49.0,75.8,90.8,110.6,107.2,109.6,8.8,,197.6,,
6.920996451291418,3.5491727147969163,8.38337462384742,,,,,,,44.4,31.8,17.2,74.2,54.8,45.2,157.8,28.4,64.0,51.4,43.2,39.4,89.6,53.2,74.6,79.0,0.18,22.4,0.0933644054008632,0.0598057849640356,0.351221347899355,sin,False,True,False,False,True,True,False,4.6,80.2,40.0,47.6,71.8,53.0,68.4,75.0,75.2,84.4,102.4,4.8,,169.8,132.4,
8.454033734434674,12.317613766393794,11.2042563278711,32.4,100.6,178.6,226.8,79.2,23.4,,,,,,,,,,,,,,,,,0.26,28.8,0.0613321261951049,1.0608377597784808,0.2696559373220262,sin,False,False,True,False,True,True,False,,,,,,,,,,,,,,767.0,591.0,
6.579072151245603,3.744563601533879,8.985145693823394,3.0,13.4,37.8,27.2,18.0,4.4,27.0,20.0,7.8,57.2,48.2,35.2,100.2,20.0,55.2,37.8,29.2,23.4,67.8,30.6,60.8,65.0,0.22,16.0,0.0831186773979032,0.1066476667347236,1.032915468445488,sin,False,True,True,False,True,True,False,2.4,60.0,19.6,48.6,52.0,31.4,43.2,53.6,49.6,63.4,71.6,4.8,,114.6,96.0,
4.325305217016136,3.793771724909945,5.2627690719072415,,,,,,,44.4,25.4,11.8,25.2,49.0,33.0,83.2,25.2,66.0,50.4,42.0,47.2,53.2,50.6,62.6,56.8,0.26,25.6,0.030284700639317,0.2867328444140143,0.39010610249189,sin,False,True,False,False,False,False,True,6.2,33.2,43.4,88.2,63.6,56.6,80.0,72.8,113.2,138.6,93.2,3.8,,,,165.0
6.15593434865669,4.555524094660813,5.375960728847967,21.0,123.0,161.0,192.0,93.0,16.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0281963955118982,0.0,0.0,sin,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,894.0
4.3197242457738,3.625396229086155,5.192263437017644,5.2,14.8,32.6,31.6,15.2,0.6,54.4,27.6,13.0,35.2,63.6,34.8,96.6,28.8,72.8,69.2,57.6,55.6,62.4,52.2,68.0,56.8,0.22,38.4,0.038936638974106,0.2954553875740716,0.5027539940047464,sin,False,True,True,False,False,False,True,11.0,40.6,44.4,112.4,66.6,63.0,94.2,93.0,128.0,175.6,113.2,6.2,,,,225.2
8.145159631592975,9.945946630995063,15.579530300742368,50.8,73.8,176.8,127.2,58.8,12.6,99.6,64.0,43.2,181.6,127.2,75.4,442.0,50.8,145.8,180.6,86.8,73.8,236.0,85.4,179.4,233.0,0.1,44.8,0.0941064789082334,0.8053864393392629,0.0655816135836853,ind,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.980016984026736,4.56988170634037,2.7565975413741794,6.2,18.8,34.6,30.4,18.8,1.2,53.8,37.6,17.4,32.4,60.2,38.8,92.6,27.8,64.4,57.0,64.0,48.0,41.6,73.2,73.4,63.6,0.22,44.8,0.0492621737891336,0.2336623052756583,0.1212901490418282,ind,False,True,True,True,True,True,True,12.6,28.2,41.2,78.0,50.2,71.0,96.2,71.2,142.4,124.0,114.8,6.2,100.0,81.4,192.6,260.8
8.422096124343932,10.487701366215278,17.325800893738936,,,,,,,80.4,39.0,36.4,126.2,87.6,56.6,278.0,55.6,113.6,100.2,67.6,60.8,124.0,88.4,96.2,139.2,0.1,44.8,0.0651902960047173,0.1966484850532051,0.0643984314224814,ind,False,True,False,False,False,False,False,17.8,133.4,74.4,105.8,127.2,78.2,111.6,147.6,85.4,133.6,165.6,15.4,,,,
14.014170587184262,13.442072897844351,15.066475206651251,238.6,376.2,686.4,385.0,46.6,116.4,,,,,,,,,,,,,,,,,0.03,25.6,0.0502983632816472,0.019756888365162,0.0127737567520906,ind,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.56767305460188,10.7202098563156,16.56655352710257,40.4,46.2,122.8,85.8,50.2,8.4,34.6,29.4,26.8,106.6,61.4,45.0,250.0,35.2,100.8,85.4,47.2,50.0,107.6,39.4,61.8,108.4,0.1399999999999999,28.8,0.0826521184218969,0.2857261431921565,0.3449225995163527,ind,False,True,True,False,False,False,False,11.0,103.8,50.6,101.2,90.8,45.4,90.4,122.8,73.4,119.2,114.8,21.0,,,,
8.142464848508308,7.797712056038051,14.739032693522368,,,,,,,88.8,47.4,40.0,126.4,80.6,60.6,277.2,39.2,103.4,92.2,56.6,51.0,171.6,96.6,90.4,125.2,0.1,51.2,0.0523046047298889,0.0058782601510179,0.1573421524053831,ind,False,True,False,True,False,False,False,10.4,132.0,42.2,71.8,98.4,62.8,85.4,123.6,90.8,154.8,134.8,18.4,152.2,,,
13.300091619259902,12.272616748747549,13.75793670493072,101.2,187.4,363.0,351.2,67.2,31.0,,,,,,,,,,,,,,,,,0.03,22.4,0.0475156252782318,0.2450729466262086,0.0728659929299314,ind,False,False,True,True,False,False,False,,,,,,,,,,,,,973.8,,,
7.527136597616329,9.317634413789188,13.238401526581953,36.0,48.4,131.2,96.4,51.0,10.6,54.0,38.2,33.4,126.8,65.0,49.0,263.8,39.0,81.0,93.8,35.2,42.6,142.2,55.8,93.2,111.4,0.1,44.8,0.0382930583488667,0.0075766560062757,0.1354163367879455,ind,False,True,True,True,False,False,False,12.4,131.8,30.8,81.8,98.6,53.4,75.0,126.4,77.6,157.6,146.4,21.2,132.6,,,
7.263235124513814,5.232361520250156,10.625768895647644,,,,,,,54.6,41.6,17.4,82.8,69.8,45.8,144.2,27.8,72.6,59.0,49.4,36.2,110.6,55.4,75.0,74.0,0.22,22.4,0.0456664425133048,0.1827432553112872,0.1436279842759767,ind,False,True,False,False,True,False,False,8.0,80.0,44.8,68.8,77.2,46.8,72.6,89.2,72.2,119.6,85.2,7.2,,,157.6,
10.61774591074622,8.952406606763336,10.406208158333976,110.4,294.4,548.4,768.8,249.8,47.6,,,,,,,,,,,,,,,,,0.03,44.8,0.062705066279013,0.0195746662567563,0.1540410554305512,ind,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1436.6,
6.982617789094249,5.848194038343273,10.6968573329869,6.6,22.2,53.4,55.0,20.0,6.8,35.6,30.0,13.6,70.4,51.0,41.2,115.2,23.4,61.0,56.8,29.6,23.8,83.4,40.0,64.0,68.4,0.26,25.6,0.0581248919513606,0.1434592948919476,0.1177690711275701,ind,False,True,True,False,True,False,False,6.6,76.6,34.0,65.2,71.0,35.8,71.2,78.0,50.6,103.6,78.2,9.0,,,135.6,
7.265045184065322,7.235078256797614,9.960315665631525,,,,,,,55.0,30.0,20.2,111.8,78.0,58.4,200.6,45.8,97.2,83.2,77.6,40.8,154.6,65.2,98.6,119.8,0.1399999999999999,38.4,0.0933878486133011,0.487350927335161,0.4016336403758058,ind,False,True,False,False,False,True,False,14.0,110.4,67.6,116.2,98.2,87.8,95.2,99.2,127.2,121.2,123.4,11.4,,277.4,,
8.628546618600513,10.775142970141795,7.565906551574855,49.2,147.8,342.0,298.2,146.6,40.2,,,,,,,,,,,,,,,,,0.3,38.4,0.1188880222107251,0.6868498055922431,1.2293886024090832,ind,False,False,True,False,False,True,False,,,,,,,,,,,,,,1570.2,,
6.824289474314935,6.735897133095508,10.319939335990684,7.6,23.0,76.6,45.8,32.0,4.4,40.4,20.2,11.2,80.2,56.4,41.2,121.6,34.6,79.2,61.2,53.6,20.4,105.4,45.6,80.2,85.8,0.2599999999999999,25.6,0.1433419981656405,0.0581112525676183,0.7319615861710179,ind,False,True,True,False,False,True,False,6.8,74.4,41.4,102.6,86.8,50.2,85.4,74.8,91.4,107.0,110.0,6.2,,180.4,,
7.03121373601459,5.876261847809936,9.440716094423724,,,,,,,40.2,26.2,14.2,66.8,59.0,42.2,120.0,22.2,57.6,49.8,41.6,30.6,89.6,47.4,53.6,78.4,0.22,19.2,0.0844335435326894,0.2890126756482524,0.2582381413796443,ind,False,True,False,False,True,True,False,6.6,69.4,37.4,53.6,68.4,43.2,64.8,75.8,56.8,72.6,81.8,3.8,,131.2,117.0,
