cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
1.8735661826723589,5.733746835849335,6.170376205148152,10.0,31.0,21.0,71.0,110.0,32.0,17.0,24.0,17.0,2.0,16.0,0.0,0.0,15.0,19.0,10.0,27.0,26.0,7.0,13.0,11.0,10.0,35.0,19.0,9.0,,,,,0.3,16.0,0.060532943202435,0.0,0.0,btk,False,True,True,False,False,False,False
4.423483516045476,2.4605591409078773,4.238253429778033,21.0,,,,,,,23.0,52.0,0.0,7.0,0.0,0.0,13.0,19.0,3.0,1.0,6.0,12.0,0.0,2.0,43.0,32.0,13.0,2.0,313.0,,,,0.03,16.0,0.0722866706125655,0.0,0.0,btk,False,True,False,True,False,False,False
3.561997673068908,3.374011916034556,3.438520540566447,,43.8,28.2,61.0,80.2,65.6,25.2,,,,,,,,,,,,,,,,,,,227.6,,,,0.1399999999999999,16.0,0.0985858401995876,0.171206480272248,0.1121338389714147,btk,False,False,True,True,False,False,False
2.0832105421525333,3.464918100791242,3.6806564298430535,5.0,31.0,12.0,50.0,64.0,31.0,23.0,16.0,14.0,2.0,12.0,0.0,0.0,8.0,21.0,4.0,13.0,16.0,15.0,17.0,10.0,11.0,30.0,13.0,14.0,135.0,,,,0.3,16.0,0.1070311794212055,0.0,4.440892098500626e-16,btk,False,True,True,True,False,False,False
3.65563677995164,2.7635764599335904,3.7830973907804513,0.0,,,,,,,15.0,52.0,0.0,0.0,0.0,0.0,8.0,34.0,5.0,1.0,12.0,34.0,19.0,30.0,0.0,1.0,5.0,6.0,,,351.0,,0.03,16.0,0.0888712991807959,0.0,0.0,btk,False,True,False,False,True,False,False
2.896368731241766,2.586458026890333,2.251867662032541,,28.0,28.0,58.0,66.0,80.0,11.0,,,,,,,,,,,,,,,,,,,,,269.0,,0.3,16.0,0.0984262637593327,0.0,0.0,btk,False,False,True,False,True,False,False
2.5130097829746285,2.646545135395759,3.6658103207431,3.0,22.0,22.0,48.0,73.0,33.0,12.0,22.0,10.0,4.0,21.0,0.0,0.0,5.0,16.0,7.0,22.0,15.0,12.0,16.0,12.0,8.0,34.0,22.0,4.0,,,109.0,,0.3,16.0,0.0968699700465089,0.0,4.440892098500626e-16,btk,False,True,True,False,True,False,False
4.335550636083882,10.284308460948196,7.246740246477833,5.0,,,,,,,8.0,36.0,8.0,4.0,0.0,0.0,7.0,11.0,22.0,10.0,14.0,49.0,4.0,14.0,19.0,18.0,8.0,25.0,,319.0,,,0.3,16.0,0.0930750641322959,0.0,8.881784197001252e-16,btk,False,True,False,False,False,True,False
3.655841311130503,7.003720474549849,6.697772391527503,,64.0,20.0,66.0,93.0,55.0,14.0,,,,,,,,,,,,,,,,,,,,248.0,,,0.3,16.0,0.0565458281043898,8.881784197001252e-16,0.0,btk,False,False,True,False,False,True,False
1.8808285933737143,5.18234986910811,6.31289797184021,7.0,31.0,17.0,49.0,94.0,22.0,20.0,27.0,10.0,2.0,20.0,0.0,0.0,14.0,18.0,7.0,25.0,13.0,7.0,17.0,17.0,17.0,27.0,20.0,12.0,,67.0,,,0.3,16.0,0.0448121827998679,0.0,0.0,btk,False,True,True,False,False,True,False
3.4767109096376467,2.404786123288539,3.301949813323529,0.0,,,,,,,1.0,56.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,1.0,4.0,28.0,7.0,17.0,0.0,0.0,2.0,10.0,,73.0,317.0,,0.03,16.0,0.0753598595151487,0.0,0.0,btk,False,True,False,False,True,True,False
2.8092097580810798,2.7820753885096683,2.023385974271592,,31.0,25.0,45.0,55.0,57.0,14.0,,,,,,,,,,,,,,,,,,,,105.0,234.0,,0.3,16.0,0.117110476945193,0.0,0.0,btk,False,False,True,False,True,True,False
2.5803100626545072,2.6729419419332308,3.598877329521473,3.0,22.0,13.0,47.0,54.0,28.0,18.0,30.0,10.0,0.0,15.0,0.0,0.0,14.0,13.0,7.0,15.0,16.0,8.0,26.0,9.0,9.0,37.0,18.0,11.0,,33.0,108.0,,0.3,16.0,0.1319440996284822,0.0,0.0,btk,False,True,True,False,True,True,False
3.6227157434442674,5.38256763129919,3.827807151679104,2.0,,,,,,,20.0,15.0,7.0,8.0,0.0,0.0,2.0,11.0,15.0,16.0,24.0,17.0,11.0,9.0,13.0,14.0,7.0,55.0,,,,325.0,0.3,16.0,0.1263677007551585,0.0,0.7692548390348446,btk,False,True,False,False,False,False,True
3.5159811547956217,5.209628923974436,4.333091945511341,,20.2,30.6,50.4,92.0,57.6,17.6,,,,,,,,,,,,,,,,,,,,,,301.8,0.26,16.0,0.0241668336894212,0.2491346518186269,0.0161081849999807,btk,False,False,True,False,False,False,True
1.987610508734232,4.637585366349746,3.5123852389048515,6.0,37.0,14.0,60.0,71.0,26.0,20.0,14.0,5.0,3.0,15.0,0.0,0.0,16.0,24.0,4.0,34.0,14.0,4.0,32.0,12.0,5.0,35.0,22.0,8.0,,,,77.0,0.3,16.0,0.0913154068028999,0.0,0.1640189868792901,btk,False,True,True,False,False,False,True
1.4221017325275416,6.301700600537812,6.406821909910133,3.4,16.0,10.0,18.2,33.8,10.8,10.2,9.8,15.6,2.2,31.4,0.0,0.0,17.8,31.2,1.8,12.8,16.8,6.2,14.6,10.0,6.8,7.4,8.0,4.2,43.6,35.8,93.4,83.8,0.2199999999999999,16.0,0.0347224860902631,0.0338372661804809,0.0283448607205011,ind,False,True,True,True,True,True,True
1.1778597022157589,8.178545161517068,13.048230128085626,17.0,22.0,22.0,90.0,84.0,62.0,20.0,49.0,63.0,15.0,23.0,0.0,0.0,23.0,28.0,31.0,,,,,,,,,,,,,,0.3,16.0,0.0576056826181304,0.0,0.0,ind,True,False,False,False,False,False,False
4.646392258168662,9.54028919394496,16.979894575270176,92.0,,,,,,,9.0,56.0,6.0,6.0,0.0,0.0,0.0,18.0,44.0,55.0,40.0,10.0,15.0,30.0,64.0,29.0,27.0,0.0,,,,,0.03,16.0,0.0599900221371889,0.0,0.0,ind,False,True,False,False,False,False,False
4.094136143636485,11.59308049623504,12.99989785566216,,55.0,24.0,130.0,182.0,74.0,15.0,,,,,,,,,,,,,,,,,,,,,,,0.1,16.0,0.0158692712802804,0.0,0.0,ind,False,False,True,False,False,False,False
1.1895177581470164,7.258726456996122,12.740223764936896,16.0,37.0,17.0,66.0,88.0,58.0,15.0,28.0,16.0,5.0,22.0,0.0,0.0,8.0,11.0,12.0,30.0,21.0,14.0,18.0,18.0,4.0,28.0,9.0,12.0,,,,,0.3,16.0,0.0405419694851887,0.0,0.0,ind,False,True,True,False,False,False,False
3.4521303036145974,7.336385097888093,12.2979668461649,4.0,,,,,,,10.0,36.0,0.0,2.0,0.0,0.0,39.0,9.0,0.0,31.0,10.0,21.0,27.0,12.0,50.0,12.0,13.0,0.0,255.0,,,,0.03,16.0,0.0413853922604579,0.0,0.0,ind,False,True,False,True,False,False,False
3.302401850297612,6.425594774078634,7.574630310239018,,43.0,13.0,70.0,100.0,84.0,23.0,,,,,,,,,,,,,,,,,,,226.0,,,,0.1,16.0,0.043768864631326,8.881784197001252e-16,8.881784197001252e-16,ind,False,False,True,True,False,False,False
1.66054319325974,6.491725605978483,12.409976111316483,3.0,22.0,17.0,61.0,73.0,44.0,18.0,20.0,6.0,2.0,16.0,0.0,0.0,27.0,16.0,12.0,20.0,15.0,12.0,17.0,19.0,9.0,25.0,6.0,7.0,88.0,,,,0.3,16.0,0.0429630448823312,0.0,0.0,ind,False,True,True,True,False,False,False
2.422299903055153,6.622212105624733,7.501440924422122,17.0,,,,,,,27.2,38.2,0.0,9.2,0.0,0.0,6.0,29.6,3.2,26.2,34.2,4.6,20.4,35.0,16.4,13.6,18.0,6.0,,,256.6,,0.086,16.0,0.0343557876088932,0.1156527160017802,0.1139282849701061,ind,False,True,False,False,True,False,False
2.392867493625485,5.84098181746832,5.971155432444776,,27.4,25.2,64.0,73.6,60.4,12.2,,,,,,,,,,,,,,,,,,,,,279.0,,0.26,16.0,0.047021465188696,0.1426910579370822,0.0270831362779635,ind,False,False,True,False,True,False,False
1.8354810644114916,6.5039327325455405,8.050689594816674,14.0,29.0,18.0,58.0,47.0,27.0,16.0,13.0,13.0,2.0,15.0,0.0,0.0,16.0,22.0,14.0,23.0,29.0,13.0,21.0,18.0,7.0,13.0,3.0,2.0,,,117.0,,0.3,16.0,0.0607074110346931,0.0,0.0,ind,False,True,True,False,True,False,False
3.115466098197916,6.286374077569241,16.640838912102254,7.0,,,,,,,20.0,69.0,13.0,7.0,0.0,0.0,1.0,11.0,36.0,11.0,8.0,32.0,7.0,10.0,14.0,12.0,11.0,26.0,,254.0,,,0.3,16.0,0.1183324859235318,0.0,0.0,ind,False,True,False,False,False,True,False
3.3540011824187537,14.162281177419214,14.50637659320848,,41.0,23.0,77.0,106.0,61.0,8.0,,,,,,,,,,,,,,,,,,,,247.0,,,0.3,16.0,0.0319346183973822,0.0,0.0,ind,False,False,True,False,False,True,False
1.1397350432974558,7.313334606142985,12.501023571228162,20.0,29.0,11.0,57.0,83.0,38.0,13.0,28.0,8.0,3.0,16.0,0.0,0.0,12.0,22.0,7.0,15.0,21.0,16.0,13.0,31.0,4.0,22.0,17.0,9.0,,67.0,,,0.3,16.0,0.0437193461174843,0.0,0.0,ind,False,True,True,False,False,True,False
2.45238670718592,6.737474762651208,7.769936742554369,14.4,,,,,,,13.0,67.4,0.2,8.4,0.0,0.0,3.2,23.2,1.8,12.6,36.8,3.2,20.4,17.2,25.0,4.6,4.0,1.4,,50.2,261.4,,0.044,16.0,0.0401733583631422,0.1965859886749615,0.0715640588692736,ind,False,True,False,False,True,True,False
2.2736940271340806,6.424872267894318,6.064850817624217,,27.0,20.2,55.4,60.8,48.8,3.0,,,,,,,,,,,,,,,,,,,,104.6,241.0,,0.26,16.0,0.0448829994103132,0.0688402449828721,0.0976091933440024,ind,False,False,True,False,True,True,False
1.8935430321669733,6.452170758538594,8.30845041009876,6.0,25.0,7.0,44.0,48.0,23.0,14.0,17.0,13.0,1.0,16.0,0.0,0.0,14.0,29.0,9.0,22.0,31.0,6.0,20.0,21.0,5.0,11.0,7.0,6.0,,41.0,126.0,,0.3,16.0,0.0514744551901951,0.0,0.0,ind,False,True,True,False,True,True,False
2.165736045622837,10.926440285794603,8.811378954852566,8.0,,,,,,,11.0,28.0,4.0,11.0,0.0,0.0,14.0,9.0,8.0,18.0,16.0,11.0,12.0,9.0,2.0,8.0,6.0,16.0,,,,341.0,0.3,16.0,0.0841683670905226,0.0,0.0,ind,False,True,False,False,False,False,True
3.088220175585072,10.05529091355287,7.473670333799999,,32.2,19.6,67.0,88.6,48.2,7.8,,,,,,,,,,,,,,,,,,,,,,298.0,0.26,16.0,0.0163639158781732,0.1206826140261782,0.0570935498212101,ind,False,False,True,False,False,False,True
1.1402419672663495,9.48328925647671,9.106642748165616,5.0,26.0,3.0,48.0,78.0,34.0,4.0,27.0,16.0,6.0,15.0,0.0,0.0,30.0,28.0,11.0,15.0,18.0,11.0,18.0,16.0,0.0,23.0,23.0,10.0,,,,103.0,0.3,16.0,0.0441085146174809,0.0,0.0,ind,False,True,True,False,False,False,True
2.064997628319685,1.8959881326833847,3.751526218467397,5.8,27.2,5.8,22.0,48.2,22.8,4.4,23.6,6.6,0.8,15.0,0.0,0.0,7.8,16.2,0.0,20.4,7.2,3.2,18.8,13.8,2.0,27.2,14.2,2.6,55.8,47.2,76.8,64.4,0.26,16.0,0.159142649341807,0.0223247375332215,0.4085494281723185,mad,False,True,True,True,True,True,True
1.8278896573140435,6.177991123868668,14.873035578771498,9.0,62.0,19.0,67.0,89.0,47.0,16.0,68.0,49.0,8.0,48.0,0.0,0.0,31.0,37.0,11.0,,,,,,,,,,,,,,0.3,16.0,0.2065901752220707,0.0,0.0,mad,True,False,False,False,False,False,False
6.810461853034175,2.488413020848529,16.401946158173434,38.0,,,,,,,51.0,115.0,0.0,11.0,0.0,0.0,24.0,2.0,9.0,36.0,74.0,1.0,14.0,47.0,88.0,3.0,5.0,16.0,,,,,0.03,16.0,0.1027090398901833,0.0,0.0,mad,False,True,False,False,False,False,False
3.794308363711048,7.891879468872179,13.448191697084564,,66.2,50.2,122.0,163.8,64.2,12.8,,,,,,,,,,,,,,,,,,,,,,,0.18,16.0,0.0832294226061664,0.0824469567101991,0.0981551392823071,mad,False,False,True,False,False,False,False
1.7261292476194292,5.223278263834945,14.78227383991636,3.0,41.0,33.0,54.0,107.0,32.0,8.0,40.0,6.0,3.0,16.0,0.0,0.0,12.0,24.0,7.0,41.0,18.0,15.0,18.0,16.0,7.0,27.0,12.0,12.0,,,,,0.3,16.0,0.0993648634347023,0.0,1.7763568394002505e-15,mad,False,True,True,False,False,False,False
4.310455825424775,3.0646050231659627,9.878515868632622,0.0,,,,,,,11.6,24.8,2.4,3.4,0.0,0.0,24.8,20.6,4.6,12.4,11.4,19.8,3.0,4.8,35.2,64.6,20.6,8.6,292.4,,,,0.044,16.0,0.0756419021579959,0.0446279345472655,0.2527670063095343,mad,False,True,False,True,False,False,False
2.9225975286321706,6.161470051750687,10.859033038854244,,56.0,32.0,84.0,92.0,61.0,28.0,,,,,,,,,,,,,,,,,,,198.0,,,,0.1,16.0,0.1113527905388308,0.0,0.0,mad,False,False,True,True,False,False,False
1.8763873168200096,5.975047196699207,14.10355007122961,8.0,44.0,23.0,50.0,68.0,46.0,10.0,19.0,4.0,0.0,8.0,0.0,0.0,6.0,17.0,10.0,22.0,14.0,6.0,22.0,9.0,11.0,44.0,5.0,11.0,99.0,,,,0.3,16.0,0.1513575457478858,0.0,1.7763568394002505e-15,mad,False,True,True,True,False,False,False
3.547326557210288,2.116969205017777,4.644874085818611,0.0,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,33.0,18.0,24.0,24.0,37.0,38.0,10.0,27.0,0.0,21.0,1.0,4.0,,,305.0,,0.03,16.0,0.0551207285736239,0.0118477502354245,0.0,mad,False,True,False,False,True,False,False
2.667268733980328,4.74214258349927,8.058469094825693,,45.4,40.2,67.4,84.2,41.6,4.8,,,,,,,,,,,,,,,,,,,,,280.6,,0.18,16.0,0.1440609645150939,0.1384701578082129,0.208415279824728,mad,False,False,True,False,True,False,False
2.158448964408925,4.601171226795293,9.02263340766697,3.0,40.0,27.0,41.0,61.0,37.0,6.0,31.0,3.0,3.0,11.0,0.0,0.0,11.0,23.0,5.0,32.0,16.0,8.0,16.0,13.0,8.0,32.0,8.0,8.0,,,117.0,,0.3,16.0,0.1946349166898224,0.0170357189162029,0.0,mad,False,True,True,False,True,False,False
4.465024196185323,5.338975226690184,14.513773034338056,9.0,,,,,,,15.0,47.0,26.0,5.0,0.0,0.0,7.0,5.0,24.0,13.0,12.0,26.0,9.0,7.0,10.0,17.0,13.0,34.0,,301.0,,,0.3,16.0,0.1797375777298135,0.0,1.7763568394002505e-15,mad,False,True,False,False,False,True,False
3.4580978408241925,7.61597748579845,13.296454366830911,,57.0,22.0,80.0,92.0,57.0,18.0,,,,,,,,,,,,,,,,,,,,245.0,,,0.3,16.0,0.168394035404517,8.881784197001252e-16,1.7763568394002505e-15,mad,False,False,True,False,False,True,False
1.7189435555700647,5.611523937123217,15.282625357339215,2.0,61.0,22.0,40.0,83.0,24.0,7.0,42.0,7.0,0.0,8.0,0.0,0.0,11.0,24.0,10.0,25.0,22.0,7.0,18.0,14.0,5.0,31.0,14.0,15.0,,65.0,,,0.3,16.0,0.1519840413029465,0.0,1.7763568394002505e-15,mad,False,True,True,False,False,True,False
3.2468196924524397,2.119225894989603,5.071336882978416,7.4,,,,,,,18.6,9.4,1.2,16.0,0.0,0.0,11.4,25.6,18.6,16.0,15.8,26.2,12.6,11.6,0.4,43.0,15.2,4.0,,150.8,159.0,,0.18,16.0,0.0480782967751042,0.1062120623214642,0.0326867038360861,mad,False,True,False,False,True,True,False
2.6168072285892987,4.743501695102274,8.387282921945028,,48.8,26.4,62.2,71.6,39.4,4.6,,,,,,,,,,,,,,,,,,,,111.4,205.0,,0.22,16.0,0.1471231533878053,0.0373441740081549,0.0639664117609379,mad,False,False,True,False,True,True,False
2.263868482771904,4.196281723237536,9.174626854122383,2.0,31.4,17.0,33.6,56.8,22.8,8.4,36.6,5.0,2.6,14.4,0.0,0.0,8.0,17.0,9.2,24.0,11.4,5.2,23.8,12.8,7.0,41.6,6.4,4.4,,48.2,115.4,,0.26,16.0,0.2364553349352499,0.0537460164654102,0.1319825272394574,mad,False,True,True,False,True,True,False
2.842393914478611,3.6707932138849073,7.555180125137207,1.0,,,,,,,18.0,27.0,2.0,10.0,0.0,0.0,9.0,2.0,7.0,13.0,26.0,25.0,8.0,13.0,5.0,7.0,8.0,41.0,,,,319.0,0.3,16.0,0.1005457694711677,0.0,0.0117721981686848,mad,False,True,False,False,False,False,True
3.419067418618402,5.029460692231622,7.153953820057725,,68.0,40.0,84.8,86.0,53.2,16.4,,,,,,,,,,,,,,,,,,,,,,212.0,0.086,16.0,0.1535467389977655,0.1596140821386278,0.2367173233812718,mad,False,False,True,False,False,False,True
1.8128927731502609,3.3736285373891777,8.175886555286265,3.0,40.0,38.0,40.0,80.0,39.0,1.0,43.0,8.0,2.0,18.0,0.0,0.0,12.0,16.0,2.0,32.0,13.0,13.0,20.0,8.0,8.0,21.0,11.0,12.0,,,,73.0,0.3,16.0,0.1845472634071002,4.440892098500626e-16,0.0073416635482658,mad,False,True,True,False,False,False,True
1.7148912739050182,3.248994068147997,2.70005446102297,0.0,15.0,5.0,41.0,59.0,24.0,3.0,17.0,10.0,0.0,16.0,0.0,0.0,22.0,10.0,1.0,20.0,8.0,6.0,18.0,18.0,5.0,23.0,9.0,4.0,56.0,48.0,79.0,49.0,0.3,16.0,0.0451219316171155,0.0,0.0,bew,False,True,True,True,True,True,True
1.3122825212997664,4.272158965903424,5.566229105679575,16.0,44.0,16.0,87.0,78.0,61.0,21.0,44.0,49.0,0.0,22.0,0.0,0.0,40.0,50.0,34.0,,,,,,,,,,,,,,0.3,16.0,0.0600866123733652,0.0,0.0,bew,True,False,False,False,False,False,False
6.364224901139895,3.806439903903186,6.239704484243982,44.0,,,,,,,80.0,52.0,0.0,21.0,0.0,0.0,39.0,27.0,32.0,35.0,40.0,0.0,5.0,42.0,91.0,8.0,24.0,0.0,,,,,0.03,16.0,0.0902536862249097,0.0,0.0,bew,False,True,False,False,False,False,False
4.334503051874821,5.335366743199697,6.123063196025045,,58.6,33.8,145.2,122.8,109.8,4.2,,,,,,,,,,,,,,,,,,,,,,,0.26,16.0,0.0743962619473446,0.0754386338893024,0.2749668352002977,bew,False,False,True,False,False,False,False
1.2076157055221024,5.193717083520729,4.106314618270785,8.0,28.0,24.0,71.0,89.0,51.0,23.0,21.0,16.0,0.0,16.0,0.0,0.0,29.0,26.0,10.0,21.0,18.0,10.0,25.0,21.0,7.0,26.0,10.0,9.0,,,,,0.3,16.0,0.0380464394157567,0.0,0.0,bew,False,True,True,False,False,False,False
4.197851827245075,4.740641033577889,3.83788091365908,10.8,,,,,,,34.4,20.2,0.0,28.0,0.0,0.0,20.2,15.0,4.0,17.2,17.0,6.4,6.4,9.8,15.8,52.0,16.4,18.6,274.2,,,,0.086,16.0,0.093928493307542,0.2074439750693642,0.2460664608536553,bew,False,True,False,True,False,False,False
3.112805254000375,4.336923029409139,4.781934595267815,,55.4,10.6,76.0,55.2,88.6,12.0,,,,,,,,,,,,,,,,,,,270.6,,,,0.22,16.0,0.0858360630269755,0.1506010962995811,0.1544747557071938,bew,False,False,True,True,False,False,False
1.5623660891336306,5.151188237098737,4.12672985330858,2.0,19.0,10.0,65.0,88.0,37.0,13.0,17.0,10.0,0.0,16.0,0.0,0.0,14.0,19.0,2.0,11.0,16.0,9.0,18.0,12.0,16.0,16.0,13.0,12.0,109.0,,,,0.3,16.0,0.0747043698519343,0.0,0.0,bew,False,True,True,True,False,False,False
3.3223097060249414,3.759173649397616,2.94909043098876,0.0,,,,,,,5.0,30.0,0.0,6.0,0.0,0.0,13.0,15.0,42.0,1.0,17.0,6.0,12.0,20.0,33.0,23.0,7.0,2.0,,,332.0,,0.03,16.0,0.0781454550788227,4.440892098500626e-16,0.0,bew,False,True,False,False,True,False,False
2.338709394698418,4.236941282990981,2.801559354500184,,28.0,21.0,77.0,71.0,62.0,5.0,,,,,,,,,,,,,,,,,,,,,273.0,,0.3,16.0,0.0695345947391009,0.0,0.0,bew,False,False,True,False,True,False,False
1.8835492941797904,4.17866244399628,3.0051950016767512,0.0,14.0,18.0,64.0,53.0,55.0,8.0,19.0,15.0,0.0,18.0,0.0,0.0,24.0,10.0,11.0,18.0,18.0,5.0,13.0,20.0,3.0,15.0,26.0,10.0,,,122.0,,0.3,16.0,0.0558899825299063,0.0,0.0,bew,False,True,True,False,True,False,False
3.661011237900568,9.258981604677334,8.35212883892666,4.0,,,,,,,12.0,53.0,0.0,1.0,0.0,0.0,10.0,6.0,25.0,17.0,8.0,32.0,10.0,18.0,23.0,13.0,13.0,28.0,,305.0,,,0.3,16.0,0.0612170534520503,0.0,0.0,bew,False,True,False,False,False,True,False
3.3408642897903675,5.790701785721833,6.577645979771981,,50.0,26.0,103.0,95.0,57.0,13.0,,,,,,,,,,,,,,,,,,,,226.0,,,0.3,16.0,0.0479452548980628,0.0,0.0,bew,False,False,True,False,False,True,False
1.2046544715119911,5.385720494673508,4.76535302271957,6.0,19.0,15.0,68.0,81.0,51.0,17.0,14.0,16.0,0.0,9.0,0.0,0.0,21.0,22.0,6.0,17.0,17.0,6.0,27.0,25.0,10.0,40.0,15.0,9.0,,48.0,,,0.3,16.0,0.0333875341422589,0.0,0.0,bew,False,True,True,False,False,True,False
2.9984065829527,4.204376027572248,3.207408823752803,3.8,,,,,,,15.0,25.2,0.0,10.6,0.0,0.0,3.6,9.2,11.6,11.8,13.4,1.6,14.4,7.6,29.8,24.2,12.2,2.6,,130.2,243.2,,0.058,16.0,0.0689934438822011,0.1935216584250726,0.0163948639834945,bew,False,True,False,False,True,True,False
2.1668023337186844,4.285876254523367,2.563959680058843,,21.0,20.0,60.0,54.0,43.0,4.0,,,,,,,,,,,,,,,,,,,,128.0,223.0,,0.3,16.0,0.0508124386030637,0.0,0.0,bew,False,False,True,False,True,True,False
1.937666225788072,4.200819103629391,2.709983059314863,3.0,15.0,18.0,48.0,61.0,44.0,7.0,19.0,13.0,0.0,12.0,0.0,0.0,22.0,14.0,7.0,28.0,27.0,2.0,13.0,14.0,6.0,14.0,23.0,2.0,,38.0,109.0,,0.3,16.0,0.0398906902177742,0.0,0.0,bew,False,True,True,False,True,True,False
3.420805843639633,4.9129656578937855,7.739602867657486,10.0,,,,,,,14.0,30.0,0.0,6.0,0.0,0.0,4.0,6.0,15.0,14.0,10.0,15.0,12.0,27.0,9.0,8.0,6.0,29.0,,,,364.0,0.3,16.0,0.0854824975179503,0.0,0.0,bew,False,True,False,False,False,False,True
3.237155292175056,4.242957664445664,5.64863844439415,,19.0,15.0,69.0,83.0,81.0,8.0,,,,,,,,,,,,,,,,,,,,,,284.0,0.3,16.0,0.0254794373908756,0.0,0.0,bew,False,False,True,False,False,False,True
1.3208137729998075,3.2475505893294696,4.929945620391653,12.0,22.0,14.0,75.0,79.0,52.0,14.0,23.0,15.0,0.0,16.0,0.0,0.0,15.0,7.0,12.0,13.0,20.0,15.0,12.0,17.0,11.0,20.0,11.0,7.0,,,,95.0,0.3,16.0,0.0434187094562494,0.0,0.0,bew,False,True,True,False,False,False,True
