cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance
7.414712083906248,5.59663011246638,18.068347946977504,,,,,,,0.017767038,0.013030702,0.020021629,0.20774262,0.018604867,0.0238575,0.048465896,0.010708876,0.015647111,0.038484838,0.014807078,0.034310006,0.024500445,0.012135344,0.013380113,0.023832183,0.021555604867804,2850.0,0.0165016347918444,0.2179322544804788,0.3400481084408513,amh,False,True,False,False,False,True,False,0.033696257,0.046642788,0.012915109,0.016496647,0.051163018,0.012748346,0.018633334,0.018464435,0.048183057,0.014081317,0.01611742,0.01595177,,0.15761031,,
9.12537826935868,7.555537494773086,10.810646086966708,0.07899295,0.16869047,0.12250916,0.21332785,0.1196903,0.08691884,,,,,,,,,,,,,,,,,0.013860036822817,3550.0,0.0115163231131982,0.1878035190431803,0.4151366815853314,amh,False,False,True,False,False,True,False,,,,,,,,,,,,,,0.20987038,,
6.930483957474442,5.391359729731862,20.868552558316317,0.011664152,0.029529372,0.032982513,0.028944721,0.028892512,0.02048601,0.013319269,0.008978555,0.015861053,0.19193754,0.012658948,0.02222841,0.03966562,0.007279606,0.011332022,0.031335156,0.009875579,0.027509484,0.021585155,0.007971132,0.009702692,0.016840298,0.0297503035086528,3150.0,0.0216996045975135,0.364320428483941,0.7460085178422988,amh,False,True,True,False,False,True,False,0.030616254,0.04492767,0.008204493,0.012817262,0.046078134,0.008795646,0.015229535,0.013902853,0.04317111,0.010658252,0.012845486,0.014041148,,0.13813232,,
7.156044008762533,4.960617763686395,16.996123050853562,,,,,,,0.0144049805,0.014448349,0.016609954,0.19803505,0.014244178,0.027342852,0.045042258,0.021853149,0.009991321,0.017222118,0.01861007,0.024844386,0.020580778,0.013826137,0.010442561,0.011058989,0.0259209699123333,3300.0,0.0258259949726209,0.1321125556834153,0.213777619037264,amh,False,True,False,False,True,True,False,0.017229866,0.03851658,0.010011928,0.008628091,0.015067497,0.011342822,0.01426114,0.013405209,0.04129643,0.019001361,0.01369063,0.022101993,,0.05572785,0.2411615,
8.955061994494665,7.476159696118596,8.191034328374027,0.057297193,0.1150308,0.09572133,0.16562942,0.101856805,0.055197746,,,,,,,,,,,,,,,,,0.0132860930239781,2200.0,0.0103330448327525,0.1763787559477907,0.2778622077732465,amh,False,False,True,False,True,True,False,,,,,,,,,,,,,,0.12849,0.28077668,
6.800399475265243,5.358302096578585,17.850763190635824,0.008008799,0.02493251,0.02380902,0.019733591,0.010076152,0.013953661,0.01189292,0.013654682,0.01606701,0.1868489,0.012682073,0.024166258,0.03686377,0.019309515,0.007801241,0.012482554,0.016761305,0.021458283,0.017654754,0.010157624,0.00981362,0.009126389,0.0186552969872339,3400.0,0.0174780137855376,0.1897630963476554,0.2438034731803287,amh,False,True,True,False,True,True,False,0.014339541,0.032091983,0.00874895,0.007999368,0.014027027,0.009019025,0.013074326,0.011916184,0.03733926,0.017535541,0.012274128,0.01753542,,0.053565245,0.2232794,
4.840544114593767,3.07682769103946,8.26267498812614,,,,,,,0.0070876605,0.015082089,0.0120701585,0.0069377935,0.009473756,0.012507593,0.012012941,0.0047089597,0.006681538,0.025331754,0.008186141,0.039627247,0.0050967177,0.006474814,0.0050764247,0.008237447,0.0322934213830535,3450.0,0.0163955087616839,0.0516562664883398,0.2892043168078035,amh,False,True,False,False,False,False,True,0.02704432,0.0058798864,0.014554171,0.017096877,0.011458655,0.011601696,0.010004036,0.00883002,0.019391468,0.033736326,0.011212425,0.021250298,,,,0.6233468
6.5508379557074505,4.57783870472994,5.049001914958694,0.03741926,0.05322059,0.048144124,0.06559546,0.044908725,0.03824211,,,,,,,,,,,,,,,,,0.0100000105055416,2000.0,0.0035496493610691,0.0333552428496359,0.0372689097761488,amh,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.7124697
4.824898613823828,3.086704911858006,9.29687393480325,0.014047044,0.008342182,0.011824341,0.0069165574,0.0047818585,0.00636279,0.0066111744,0.01378042,0.010030226,0.0063217683,0.008837398,0.0077528902,0.011009073,0.0049614636,0.0059738667,0.023489326,0.007661364,0.039928675,0.0047767214,0.0049121743,0.004717958,0.0076892762,0.0321519617917939,3450.0,0.007869248808004,0.1040899146370819,0.6454736101406942,amh,False,True,True,False,False,False,True,0.025140092,0.005217527,0.015538348,0.01565315,0.010960295,0.011062948,0.008750615,0.007896548,0.017969366,0.031312343,0.010200491,0.01619571,,,,0.603374
8.152917880320313,10.69078961942928,12.660156153809904,0.1891764,0.04378145,0.042475548,0.042359117,0.037364516,0.02068464,0.025565797,0.029189486,0.055018436,0.11341784,0.015107721,0.027872777,0.059659503,0.014187368,0.016766148,0.13227868,0.016862992,0.034060504,0.03244856,0.013077989,0.016567636,0.022076873,0.0171632106219648,3800.0,0.0165980389493319,0.3320080347867629,0.2878976106331644,tgl,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.469135767009311,3.1697806287950105,3.39016157136936,0.0024466142,0.0051841075,0.005687493,0.0040407465,0.011301391,0.0049696444,0.0076106586,0.014102496,0.014757806,0.0063537844,0.0061814697,0.0050411024,0.010881379,0.0032958495,0.003612576,0.008285219,0.007374338,0.020156618,0.0033251066,0.0076977313,0.003718277,0.0032863175,0.0352108062396239,3850.0,0.0068360965663661,0.0799032847799755,0.2953924505731949,tgl,False,True,True,True,True,True,True,0.03821809,0.004414144,0.010982318,0.0037176132,0.0047196993,0.008730701,0.0049193334,0.003245275,0.016349107,0.011037895,0.0047199954,0.0064840936,0.015431859,0.0031857186,0.059042107,0.6454913
8.548288160885722,11.069068945027391,13.012194971954798,,,,,,,0.024106001,0.018530363,0.04800989,0.122627184,0.012643104,0.02850183,0.070308365,0.017663324,0.015054703,0.1866655,0.013655148,0.036474843,0.030173281,0.013578311,0.0147887,0.019873926,0.0211387804392061,3600.0,0.0306639462979751,0.2045999785919449,0.2656365680456136,tgl,False,True,False,False,False,False,False,0.03472635,0.057212956,0.015815562,0.020554,0.05063296,0.012536016,0.022039633,0.016929407,0.03718219,0.014364094,0.02635988,0.018992513,,,,
14.214227493824144,18.321370405337955,16.54351283959381,0.22776762,0.13738799,0.1461387,0.1632947,0.1599601,0.16545086,,,,,,,,,,,,,,,,,0.0581431241583537,2700.0,0.0346578458786244,2.028366748360304,4.670741905981283,tgl,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.607164851831733,10.971756299688192,12.206523152208332,0.103306994,0.026455402,0.03306099,0.027035419,0.02231587,0.010492482,0.015886817,0.015568855,0.037645154,0.098868474,0.008937599,0.023746122,0.054183196,0.009443122,0.010846298,0.15775429,0.009947903,0.022155264,0.02462392,0.0067801424,0.010940334,0.015324883,0.0179699703323701,3650.0,0.011844990413909,0.1693572179795092,0.1309702279777277,tgl,False,True,True,False,False,False,False,0.021771174,0.042850386,0.008963594,0.014263025,0.040592056,0.009116793,0.017228637,0.014080907,0.030980628,0.010887369,0.01890834,0.025037568,,,,
8.203817995645197,10.415017980712827,12.968092940980336,,,,,,,0.022355096,0.020586168,0.04740394,0.10097549,0.010211958,0.03208095,0.05817727,0.018972678,0.014314482,0.1737132,0.01412431,0.033917885,0.028939012,0.016217716,0.011036015,0.014367655,0.0159362219918057,3450.0,0.0201368318927963,0.2158004502786894,0.2054703734301995,tgl,False,True,False,True,False,False,False,0.043008514,0.043547556,0.01079816,0.012797761,0.033053853,0.010603269,0.020798257,0.0137518495,0.029219467,0.024623048,0.014134206,0.048002638,0.07826762,,,
13.989908398441944,16.723958877752445,13.244341965689106,0.25714478,0.1240499,0.12928906,0.14000973,0.11673392,0.096617565,,,,,,,,,,,,,,,,,0.0100018708883738,2000.0,0.012828919102969,0.1417339418923687,0.1590306633415295,tgl,False,False,True,True,False,False,False,,,,,,,,,,,,,0.13615501,,,
7.500928067379388,10.311568070482483,12.05212099762014,0.07005828,0.02385632,0.03733172,0.02440944,0.01724056,0.013422204,0.016114552,0.018064458,0.03761,0.07343626,0.0055929734,0.033413805,0.053545386,0.012397615,0.009846764,0.15313664,0.010689784,0.026957333,0.023017917,0.010807071,0.007002705,0.010681128,0.0356634582165164,3750.0,0.0223013267978135,0.2133509604243107,0.3025722732753845,tgl,False,True,True,True,False,False,False,0.033437558,0.050658673,0.0062443228,0.009063231,0.03115565,0.0077832704,0.014715877,0.009910288,0.025237676,0.019707283,0.013231265,0.029852673,0.060369294,,,
7.531863515041664,6.947802283113093,9.92346555010926,,,,,,,0.014809987,0.024362396,0.07339738,0.1375909,0.013549978,0.030460745,0.042771816,0.025586415,0.0118621085,0.057895742,0.016900223,0.023694804,0.025057558,0.0139028225,0.01284471,0.0138573395,0.0186540866535745,3600.0,0.0311737157440898,0.1997454870375963,0.1537772895481055,tgl,False,True,False,False,True,False,False,0.021167513,0.04026956,0.010176452,0.0146117825,0.020289864,0.010295273,0.016282951,0.015161781,0.038208954,0.030208629,0.01626381,0.01907694,,,0.20944154,
11.127634021643956,10.745511571050708,11.021116669632708,0.1360713,0.13698189,0.10624852,0.14993992,0.117193736,0.09458031,,,,,,,,,,,,,,,,,0.0100673860850115,2000.0,0.0075574597983315,0.159815485894624,0.1203979600499132,tgl,False,False,True,False,True,False,False,,,,,,,,,,,,,,,0.2589844,
7.185290526441984,6.674394021770143,10.17242682512598,0.009960111,0.020898627,0.025517842,0.02252854,0.011552723,0.011438036,0.013456812,0.023223888,0.06766455,0.12684247,0.011218379,0.030313576,0.039938487,0.02080086,0.009662761,0.050969858,0.015995925,0.02092496,0.021587899,0.012482466,0.009529388,0.010872767,0.0205736333253423,3550.0,0.0188870781811173,0.1144420855534408,0.3288981137835888,tgl,False,True,True,False,True,False,False,0.017597873,0.03781037,0.008823877,0.011786618,0.017762348,0.007568665,0.013563151,0.013762718,0.03665963,0.0271033,0.0137714995,0.016016996,,,0.190392,
7.541790445936404,6.891587281550796,9.293537605686163,,,,,,,0.018670116,0.012249027,0.04202189,0.099535435,0.01512702,0.024317566,0.053821277,0.01120525,0.013595244,0.12965056,0.014687397,0.026568716,0.030701453,0.011943751,0.0130253285,0.022962596,0.0234254200625435,3650.0,0.026893598192383,0.1838149869157813,0.2191106350870039,tgl,False,True,False,False,False,True,False,0.04494996,0.055643596,0.011679222,0.016791444,0.04368364,0.013867294,0.016810559,0.016543578,0.050637722,0.013976751,0.016993655,0.015024116,,0.14331587,,
9.111500084751931,12.50741287361282,7.473755997357827,0.09876006,0.16058075,0.1382463,0.17705981,0.12053113,0.11418347,,,,,,,,,,,,,,,,,0.0364215217561665,2500.0,0.0386829759885039,0.2794673394833176,0.2834370942185673,tgl,False,False,True,False,False,True,False,,,,,,,,,,,,,,0.19063847,,
7.149607904717465,7.096743997258331,8.923576869841467,0.009516549,0.028328657,0.03807477,0.030325308,0.020555522,0.019322753,0.014930053,0.009402184,0.037251614,0.090532504,0.010624349,0.021082573,0.042643,0.008313985,0.0100396015,0.11569227,0.011063757,0.020698613,0.025219914,0.008780865,0.01088606,0.017648932,0.0224449125560953,3600.0,0.0115836769475387,0.283061303581514,0.1819453978787329,tgl,False,True,True,False,False,True,False,0.03415689,0.046106257,0.009015795,0.014091624,0.039958883,0.010902594,0.013608078,0.012329752,0.04536007,0.0114971325,0.014836544,0.012258589,,0.13494396,,
7.229963528974684,6.506262198451817,9.318350643102988,,,,,,,0.015944837,0.016232638,0.062148236,0.13735266,0.011317507,0.027908498,0.044161182,0.02146393,0.009558317,0.05389337,0.016014136,0.017691948,0.023868145,0.015212146,0.00997857,0.011994275,0.0316286674897377,3750.0,0.0502800850246878,0.2840630043366746,0.3687740124795868,tgl,False,True,False,False,True,True,False,0.01827659,0.043026824,0.008239937,0.010817336,0.0149897095,0.011339368,0.014054623,0.012801239,0.041437235,0.018243626,0.014746008,0.016214777,,0.058291525,0.22278078,
8.940512198071207,8.812173739509026,6.746786968935143,0.061944246,0.11973517,0.100932315,0.15858145,0.10116072,0.05925715,,,,,,,,,,,,,,,,,0.013160834286928,2550.0,0.0189335699261216,0.0638478037985123,0.1182753816836319,tgl,False,False,True,False,True,True,False,,,,,,,,,,,,,,0.1342608,0.26412815,
6.904300805717364,6.613177926442615,9.165936425195024,0.0074032187,0.025272941,0.02744032,0.022052724,0.010849992,0.00893161,0.012161401,0.01347884,0.058558743,0.12950623,0.009907475,0.026054373,0.038371496,0.018522838,0.0072444007,0.048113905,0.014279904,0.016418215,0.018415459,0.01001482,0.008532774,0.0095509235,0.0209820135290714,3750.0,0.0382990384990934,0.1045342696698136,0.1910417545230231,tgl,False,True,True,False,True,True,False,0.016987067,0.03714238,0.0074627786,0.0091125835,0.012211451,0.010212461,0.012314151,0.010323037,0.03765241,0.015422968,0.011650052,0.012242567,,0.057820193,0.20836322,
4.940222070341079,3.110759185310861,2.6551532875409327,,,,,,,0.006257119,0.013509931,0.015904147,0.007865388,0.010294312,0.008040517,0.012571651,0.0051352577,0.0076257265,0.023617841,0.010561365,0.02548756,0.005725692,0.0076142782,0.004899158,0.0084439935,0.029667772577646,3700.0,0.0218941369062076,0.1526764831456656,0.1065251062225238,tgl,False,True,False,False,False,False,True,0.043152053,0.0063976473,0.01592813,0.014897992,0.009768429,0.011840677,0.009219048,0.007014355,0.02642563,0.03369599,0.010849958,0.012502099,,,,0.6247541
6.564084574270216,5.63438826138211,4.312637358042666,0.03711156,0.054341357,0.049388498,0.066835664,0.047532935,0.037423693,,,,,,,,,,,,,,,,,0.01,2000.0,0.0069655526955077,0.1038267836953572,0.0775518185841154,tgl,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.7073663
4.914346889386969,3.141310798159554,2.669860223641929,0.0022850924,0.007875805,0.012282191,0.0060869968,0.0053000487,0.0022529787,0.006312195,0.012436444,0.01293801,0.0072484887,0.009715008,0.0065091117,0.011588233,0.004865608,0.006755694,0.02378655,0.009608741,0.025687095,0.005531258,0.0055058477,0.0046124794,0.008402129,0.0426084117740696,3500.0,0.0248893923785746,0.1608433002728529,0.1636773511986361,tgl,False,True,True,False,False,False,True,0.042247657,0.005234235,0.016385427,0.01359846,0.009002918,0.011796202,0.008257027,0.0063672154,0.02663885,0.030803334,0.010421984,0.012192046,,,,0.60946864
8.076128121732996,6.585264501142772,17.218036335929956,0.18828563,0.037547715,0.04040628,0.04202024,0.03876889,0.024609728,0.022354523,0.026333699,0.05629914,0.10699262,0.01595882,0.030062506,0.061923943,0.016111646,0.017302386,0.13631067,0.017218625,0.03903562,0.031740688,0.012951407,0.015755475,0.022009823,0.021052795581758,3550.0,0.0381966904875765,1.196982424698923,0.7829377794567572,lmo,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.388083365453509,13.377437701720734,1.4691990888363766,0.0018598132,0.004920973,0.004648795,0.004921357,0.0072760866,0.005294907,0.006866987,0.013617322,0.013422558,0.0061199786,0.005736583,0.0059370426,0.009973793,0.0032776208,0.0034278282,0.008605601,0.008534048,0.020318918,0.0027584434,0.008240117,0.0042836727,0.003622805,0.0322510963241765,3850.0,0.025626528391591,0.2148023017938145,0.2870860454970697,lmo,False,True,True,True,True,True,True,0.034702927,0.0033336976,0.010309624,0.0043590353,0.0050225267,0.00859119,0.005207463,0.0035746868,0.015423444,0.010961456,0.0052947747,0.011236894,0.016209133,0.0035046402,0.058258586,0.65034467
8.492055280198908,8.134258093750649,17.11532191559746,,,,,,,0.023717143,0.019735042,0.05120181,0.120457605,0.013875097,0.037291028,0.072094664,0.017930266,0.016374465,0.1817601,0.012032995,0.039446734,0.028015742,0.013028501,0.013526438,0.021272385,0.0167856058708283,3500.0,0.0181928616139195,0.9069672769333612,0.7411002905570708,lmo,False,True,False,False,False,False,False,0.029612675,0.053889863,0.015276389,0.019132346,0.045380156,0.012897198,0.02228986,0.017663538,0.035540454,0.014965857,0.02830278,0.023288894,,,,
14.166775946036088,13.356766399915836,14.561240540880313,0.19035879,0.14129674,0.14709556,0.16769496,0.16916952,0.18438444,,,,,,,,,,,,,,,,,0.0576193907734713,2950.0,0.0247234185104188,0.0693572210298085,1.4129361260608102,lmo,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.581363212897836,6.578361156921555,16.25843877473826,0.10948618,0.02606425,0.03239162,0.029219652,0.021468382,0.013597654,0.013289059,0.014974306,0.040055744,0.086100265,0.008104613,0.025188291,0.059582185,0.009543175,0.0114557175,0.15748781,0.009483041,0.026926035,0.02413411,0.0065296097,0.009194171,0.014506362,0.0276099478312375,3350.0,0.0306396435867031,1.1668403911540088,0.6766713203215727,lmo,False,True,True,False,False,False,False,0.018743185,0.047074296,0.008182402,0.012835862,0.038511835,0.008791406,0.015932135,0.012998854,0.029400412,0.010623377,0.020620652,0.027503338,,,,
8.210111631206521,6.606967557886081,16.359858777926544,,,,,,,0.019721534,0.018597137,0.051558323,0.098272346,0.00932469,0.039825104,0.06195422,0.018046645,0.014929211,0.16648903,0.013830937,0.042997148,0.026798498,0.015652094,0.009171123,0.014880409,0.0179350453081312,3750.0,0.0204896926924178,0.6029604055488087,0.5118341722178755,lmo,False,True,False,True,False,False,False,0.041422088,0.0462963,0.009657493,0.010877612,0.031161403,0.009842854,0.020847972,0.015708987,0.028248644,0.022895737,0.016973656,0.0486247,0.07539411,,,
13.943817018804722,10.392319874269612,16.818259644141897,0.25704798,0.11990625,0.12613688,0.14307834,0.11640574,0.09988866,,,,,,,,,,,,,,,,,0.010016011109868,2000.0,0.0169748796904009,0.2489542538513939,0.5195204483579978,lmo,False,False,True,True,False,False,False,,,,,,,,,,,,,0.13753614,,,
7.528119828282074,5.431058777133934,14.953416674618612,0.077296324,0.024129445,0.028354535,0.026461368,0.018683316,0.013244626,0.014436362,0.01546174,0.043380696,0.080003895,0.006173456,0.03562869,0.0519167,0.01262102,0.01079193,0.14642087,0.010680719,0.03114442,0.022764899,0.009607583,0.0064121196,0.011101748,0.0219021502003022,4000.0,0.0243726566184759,0.8273581435227936,0.7334319946561566,lmo,False,True,True,True,False,False,False,0.030876022,0.043211617,0.0066481098,0.0071155205,0.02794936,0.0072522596,0.015404518,0.011303766,0.023017377,0.017954072,0.012577469,0.039294053,0.060679458,,,
7.381361533155937,9.299649863294793,13.54111751065528,,,,,,,0.015220113,0.019835118,0.08453611,0.14204699,0.016098924,0.032158453,0.043499693,0.02405158,0.0112790335,0.047405504,0.018528579,0.019404706,0.022772517,0.013600908,0.011765863,0.013297061,0.0205608658839733,3250.0,0.0230296661677055,0.7368610840430766,0.5689101634423447,lmo,False,True,False,False,True,False,False,0.019380737,0.04040537,0.010557195,0.011701169,0.019904457,0.009449152,0.015212657,0.016724164,0.036068447,0.03144492,0.015893035,0.02374107,,,0.21401648,
10.9986262854275,13.719482885538582,11.086708531361218,0.13640592,0.1351457,0.10574162,0.15088968,0.115023375,0.09136582,,,,,,,,,,,,,,,,,0.0100194370880122,2000.0,0.0109516679638988,0.2108181842099965,0.244053915146775,lmo,False,False,True,False,True,False,False,,,,,,,,,,,,,,,0.2654279,
7.0908398738239855,6.552907694446193,11.155821299196075,0.008226134,0.020019757,0.024256757,0.021082351,0.01053094,0.010408363,0.013912657,0.019032553,0.07908836,0.1299713,0.014553356,0.032042764,0.041365582,0.022231463,0.009126169,0.04144896,0.016245637,0.017843572,0.020696923,0.0118294135,0.009033769,0.0105263125,0.0287237277842816,3550.0,0.005185410052118,0.4951955794917216,0.3262845934692468,lmo,False,True,True,False,True,False,False,0.013748741,0.04085105,0.009780221,0.010144053,0.016265046,0.0073019923,0.012164799,0.014668196,0.037544087,0.028488856,0.014602838,0.02180836,,,0.18915868,
7.477397724603745,5.473352053523192,13.763189007875097,,,,,,,0.019452954,0.012919943,0.04436153,0.09357385,0.014642899,0.02562674,0.051858395,0.012202868,0.014153317,0.13140342,0.014502786,0.029569924,0.027379464,0.012095715,0.01240775,0.022360314,0.0265963461037961,3350.0,0.0282454070718141,0.6764795346261545,0.532197160032839,lmo,False,True,False,False,False,True,False,0.038090702,0.058505416,0.011235982,0.015544347,0.044102114,0.013780557,0.016159983,0.016490402,0.04768619,0.013195096,0.016082238,0.021215599,,0.14939944,,
9.04086404030568,10.335468359804464,12.690701879428357,0.09417488,0.15975246,0.12595451,0.19252527,0.12948872,0.104311444,,,,,,,,,,,,,,,,,0.0386499999331828,3650.0,0.0198400484435846,1.4210283428935515,2.482061825439629,lmo,False,False,True,False,False,True,False,,,,,,,,,,,,,,0.19379273,,
7.055556166288605,4.087679828423799,12.634212787739168,0.012345377,0.02826431,0.03485794,0.031121155,0.020052534,0.01966908,0.01467374,0.01069521,0.04131776,0.09137043,0.011167275,0.021983769,0.042791404,0.008967926,0.0101605235,0.11658202,0.010233311,0.021545371,0.022254134,0.007943686,0.0109838005,0.017638335,0.0237730956997073,3500.0,0.0093861388661392,0.3729095057720994,0.4284390487680213,lmo,False,True,True,False,False,True,False,0.02831705,0.044678066,0.007588596,0.012622083,0.040995605,0.009783675,0.0139070675,0.013889065,0.044965927,0.010289993,0.013603635,0.014843933,,0.13789622,,
7.11817854487172,7.880536768995766,15.651208422497376,,,,,,,0.014442159,0.012112074,0.06836041,0.14176758,0.0139490245,0.027286256,0.041515503,0.019508895,0.009833943,0.04158999,0.017093096,0.019355152,0.019422926,0.012833292,0.011300048,0.011448165,0.0234758771490716,3200.0,0.0183880585276778,0.3814687186933,0.4757060990829501,lmo,False,True,False,False,True,True,False,0.018488726,0.037468452,0.009513582,0.0087745255,0.01330973,0.011759968,0.014161343,0.014240973,0.039037928,0.01825362,0.013641368,0.020592013,,0.058148105,0.24079117,
8.852582398855223,8.589401770053955,11.290141315294267,0.056738216,0.11751175,0.09456657,0.16492322,0.10253388,0.059090156,,,,,,,,,,,,,,,,,0.0139109293404742,2400.0,0.0123146306851495,0.6256229843661532,0.462452663224338,lmo,False,False,True,False,True,True,False,,,,,,,,,,,,,,0.13194343,0.27269277,
6.795941990464103,5.299243986591389,12.830482784479951,0.008666576,0.025883416,0.02054732,0.023855994,0.009379146,0.013202031,0.013061893,0.011353241,0.06589006,0.13746938,0.011326185,0.026987653,0.03862516,0.017608486,0.0069124447,0.038032703,0.015023874,0.018329889,0.018876776,0.010235119,0.008200662,0.009252043,0.0274783643286145,3600.0,0.0144333032682429,0.8302067125733065,0.6424536246278719,lmo,False,True,True,False,True,True,False,0.015453927,0.036075175,0.007697648,0.0074980045,0.012275723,0.009571789,0.0115049565,0.012260465,0.03715813,0.015986219,0.012406489,0.01928448,,0.055209566,0.19889744,
4.834013473908372,13.692821183825185,3.97653959760893,,,,,,,0.007672614,0.012014324,0.0132282395,0.007062444,0.008727783,0.007945044,0.011650438,0.005481912,0.006662882,0.023911353,0.0113200825,0.022789484,0.0053233565,0.004884576,0.0054902965,0.008160412,0.0316268854196775,3000.0,0.0192430994742771,0.3053723996498869,0.2345016151979014,lmo,False,True,False,False,False,False,True,0.043846045,0.0054739416,0.015238659,0.015033215,0.011174268,0.011884699,0.009915684,0.008705502,0.024822226,0.0332987,0.011064257,0.013234997,,,,0.63398254
6.448953567913966,13.310988830501856,2.889489648063855,0.037135437,0.0507177,0.0487705,0.06475678,0.0451422,0.041765377,,,,,,,,,,,,,,,,,0.010000192545645,2000.0,0.0052391219359505,0.1289692976260959,0.0926569045733849,lmo,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,0.711712
4.846147277750775,13.989842405228554,3.935629058667536,0.004046512,0.0064234408,0.0089769615,0.00745763,0.0052002976,0.0050694984,0.0075536557,0.012267036,0.012691456,0.0063324654,0.009558172,0.006630259,0.010858728,0.005344119,0.00652384,0.02304921,0.010398557,0.02272619,0.0046256767,0.004679267,0.0051532607,0.0078664245,0.0173560105708027,3750.0,0.0066180568059874,0.3252186901327193,0.2348841876179228,lmo,False,True,True,False,False,False,True,0.046278838,0.0050963964,0.015002556,0.013669059,0.010754409,0.012207231,0.009277084,0.00824413,0.024648933,0.0319174,0.010771843,0.0125440005,,,,0.60615546
8.068964916661871,9.474382548574258,16.77059344763585,0.18342213,0.04110836,0.04076697,0.043121032,0.039387234,0.02545092,0.022040134,0.030724555,0.062642805,0.09655307,0.01477907,0.028868634,0.062914856,0.015061861,0.01733483,0.139918,0.016025452,0.037509788,0.032117825,0.012240851,0.014599328,0.023412297,0.0247052543553584,3600.0,0.0207470956490232,0.7830576353925779,0.6617043815512239,ltz,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.442994642532358,3.781926168021594,0.8551899448127438,0.002734563,0.0072107264,0.0045706867,0.003594157,0.011027155,0.0050048158,0.00884319,0.01716833,0.013033601,0.0067054504,0.0059946785,0.0063143037,0.009931825,0.0037796597,0.003537812,0.008878629,0.0072511486,0.020622883,0.0026768872,0.007748148,0.0039722477,0.004189629,0.0380196845382494,3250.0,0.0125575342105845,0.6208491134760895,0.2792598383421465,ltz,False,True,True,True,True,True,True,0.03360743,0.0043225503,0.010634308,0.003818784,0.004752363,0.007846193,0.005246002,0.0032341604,0.016025025,0.010641651,0.004663461,0.008221872,0.016441118,0.0031505998,0.059654266,0.6429497
8.442151494442403,18.31042002141523,12.894650699094695,,,,,,,0.02289702,0.022936646,0.051417846,0.104289964,0.012709282,0.03296045,0.07320336,0.016312417,0.01707786,0.18988355,0.013357913,0.036794584,0.028645713,0.013039162,0.011894429,0.022045314,0.022761223650836,3550.0,0.0092745010668867,0.3809540116472345,0.5650979505998558,ltz,False,True,False,False,False,False,False,0.032512646,0.061787844,0.016659137,0.019311886,0.046056367,0.01254376,0.021011308,0.017795172,0.03624346,0.014950466,0.028358674,0.023303762,,,,
14.172189495458923,27.319604644954826,27.27530629407048,0.2785234,0.11792366,0.14245053,0.16004165,0.14561503,0.1554457,,,,,,,,,,,,,,,,,0.0379295331825077,2800.0,0.0205683593505034,0.715910445956461,1.5575936832745847,ltz,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.526162575852664,10.132564077166514,16.363749846661676,0.11028494,0.025319794,0.030979464,0.029093843,0.022367705,0.012888148,0.013764185,0.015174933,0.042800114,0.08238321,0.008499043,0.024239467,0.05720668,0.008765659,0.011775599,0.16025484,0.009133506,0.023995537,0.024763111,0.0069441847,0.008579036,0.016129915,0.0226310681378557,3550.0,0.0162064771202417,0.5977288321384323,0.4118241909853039,ltz,False,True,True,False,False,False,False,0.020028822,0.04763818,0.008897797,0.013097122,0.036810532,0.008156711,0.01598756,0.0139732165,0.030668607,0.010917282,0.018928887,0.02955236,,,,
