cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
3.3733086330564723,2.700559222814244,3.1835960531766343,0.1057934,0.009999249,0.016766531,0.01593958,0.0083767045,0.021518664,0.025923193,0.028767252,0.0037668631,0.04597225,0.049432408,0.017896056,0.03578069,0.050294023,0.003560476,0.00816523,0.0034296387,0.0031139832,0.044279676,0.013080457,0.0015707074,0.029093528,0.00145334,0.001970884,0.004283586,0.00299851,0.0022849268,0.05975636,0.0014387856,0.002562114,0.009624581,0.005955784,0.002211114,0.0051121665,0.006780854,0.0071907765,0.031811073,0.31204456,0.0369999080091622,4800.0,0.0551673825148469,0.4232143414916037,0.5051607139488247,bak,False,True,True,True,True,True,True
6.932097411121532,7.834001085389472,21.028729580614307,0.059796594,0.13164613,0.07368292,0.04631212,0.05828948,0.046889544,0.030664872,,,0.0649084,0.0424011,0.1007885,0.03802162,0.04487335,0.04805514,0.016981896,0.015421202,0.031938273,0.029314443,0.017578477,0.032072827,0.04799441,0.007645515,0.014723189,,,,,,,,,,,,,,,0.0368975486713884,4200.0,0.1270797292416172,0.3782952354313265,1.0064290521966202,bak,True,False,False,False,False,False,False
7.154703340811928,1.7549809692173668,13.319049490068377,0.071112,,,,,,,0.034302495,0.039595973,0.06726108,0.060589474,0.11669383,0.04279213,0.060334153,0.06758267,0.02045062,0.0178543,0.037075,0.035214,0.029630875,0.04066814,0.061199225,0.007902815,0.014843358,0.014300413,0.016411606,0.030617842,0.019641412,0.00930555,0.014855027,0.02593639,0.016624564,0.017944807,0.009260273,,,,,0.0368694843276824,4000.0,0.0708833162580754,0.4238292046510599,0.714376286432502,bak,False,True,False,False,False,False,False
14.383435519688184,22.528332516192663,17.339280002417475,,0.13022026,0.34058034,0.1200585,0.21578531,0.112265185,0.08109041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128338158722862,3150.0,0.0429804165021316,0.1753832214910587,0.0969867210615472,bak,False,False,True,False,False,False,False
6.400832187156176,4.799670235780003,15.42867541613657,0.060094934,0.098753914,0.051431082,0.028957065,0.041245364,0.030445114,0.015524854,0.020681657,0.027429825,0.062601976,0.028452396,0.0951729,0.039097935,0.04770866,0.049039766,0.010615538,0.012968394,0.023080634,0.020227617,0.014618807,0.025873173,0.04965154,0.005532714,0.01006345,0.008101963,0.009191505,0.023852978,0.01092488,0.0064324425,0.012504262,0.019150803,0.01280494,0.0129856095,0.014781266,,,,,0.0326208256846253,4850.0,0.1091610528613478,1.1184433400765512,0.3820244531346024,bak,False,True,True,False,False,False,False
6.322334103799068,4.908692680967158,14.877868592222594,0.060392756,0.082103305,0.042428244,0.034197576,0.028613765,0.02844688,0.021197885,0.017300028,0.025585288,0.066365495,0.03133037,0.09453658,0.028021773,0.056854438,0.045388337,0.011038197,0.013117,0.01765569,0.02076748,0.012643364,0.019886967,0.06166793,0.0059361323,0.0074094334,0.008031409,0.0049655833,0.017099867,0.017448287,0.0055921897,0.008401322,0.01796158,0.015523875,0.009672508,0.018219128,0.04419934,,,,0.0346095440702325,4450.0,0.0950846053798038,0.3767333579685236,0.6768533163346064,bak,False,True,True,True,False,False,False
5.735487012054612,14.579378739205378,9.677453536715046,0.101360284,0.047654457,0.037180535,0.026108306,0.020639263,0.018772319,0.047991537,0.033567946,0.018537547,0.04621181,0.067480244,0.09362899,0.035097044,0.04561945,0.027765289,0.013127798,0.010323985,0.011846709,0.015341306,0.020098943,0.010886883,0.057584573,0.0033899206,0.0045976904,0.007593374,0.0069228336,0.008377856,0.019946527,0.008665094,0.0067699878,0.017955437,0.012049916,0.0067107677,0.010348416,,,0.07984695,,0.0404569515469084,4000.0,0.1112946199591368,0.6257507286119708,0.6133613148897951,bak,False,True,True,False,True,False,False
5.486332527891947,14.490181093729309,19.2661715264098,0.06443583,0.04480406,0.04459868,0.055035423,0.022092711,0.013723472,0.04119913,0.027923638,0.033828765,0.038200118,0.0730455,0.098130316,0.03447997,0.03527648,0.028206712,0.009866491,0.013333117,0.021608433,0.014287228,0.016776524,0.011283846,0.06253372,0.0042229854,0.005939845,0.008658577,0.0047398815,0.019282091,0.016745005,0.0038460717,0.00616276,0.020088866,0.007968282,0.010486314,0.015013074,,0.07217608,,,0.0407672778429369,4100.0,0.1143584557355534,1.1712718506845474,0.4097464868516223,bak,False,True,True,False,False,True,False
3.874217165403858,3.0648390439810087,2.7051108593410715,0.0771507,0.051234514,0.024666768,0.019337153,0.013546042,0.020700794,0.0012475607,0.042831868,0.004824522,0.039837357,0.03398239,0.06292409,0.04048584,0.07419058,0.015907645,0.009793893,0.005627862,0.011446467,0.040908407,0.0118898675,0.0036266309,0.03557185,0.0024379222,0.0040548095,0.0051551694,0.006738371,0.006083299,0.046817698,0.0027202917,0.00469291,0.011332111,0.013665684,0.0058125937,0.0044194283,,,,0.24433689,0.0346428348502212,4300.0,0.0553054206130706,0.3125209779541269,0.1386199226669865,bak,False,True,True,False,False,False,True
3.3894557381165646,2.079786693748591,3.9464622270380985,0.09689121,0.0076294453,0.017860245,0.016354483,0.009079057,0.02731051,0.020911146,0.02290922,0.0031382944,0.043404084,0.04103149,0.018570919,0.036602806,0.05692033,0.0035938837,0.00875066,0.0036363036,0.0031827167,0.04104669,0.01159018,0.0014966932,0.021166971,0.0019120488,0.0020514776,0.005704142,0.003170227,0.0023929046,0.06330679,0.0015358264,0.0026496965,0.0095859,0.007665268,0.0019459963,0.008232495,0.008339887,0.0077037313,0.03519006,0.3255362,0.0352955779504726,3450.0,0.0378663231314864,0.1150609606147686,0.1720872456745309,som,False,True,True,True,True,True,True
6.924641971218364,8.157864124833596,11.176196893997886,0.06292755,0.12967515,0.07990062,0.04904165,0.05789926,0.048273996,0.030212855,,,0.06899359,0.038515653,0.096503034,0.03816611,0.045259893,0.04709542,0.016066525,0.014027598,0.031532332,0.031330563,0.01771957,0.030134821,0.045099426,0.006829028,0.014795296,,,,,,,,,,,,,,,0.0408006919754272,3950.0,0.0585382518141924,0.2643625554100315,0.2815083508005481,som,True,False,False,False,False,False,False
7.16014283692036,7.654237359291052,8.99796639824542,0.07620002,,,,,,,0.037793897,0.041394472,0.07077142,0.047801998,0.10705322,0.04490428,0.06242116,0.0716734,0.022119178,0.018512875,0.033703983,0.03434816,0.030588698,0.04050926,0.06198281,0.0069303615,0.013420637,0.016134968,0.016909692,0.03206972,0.021473156,0.009799965,0.015649883,0.023864716,0.016505247,0.016371604,0.009091237,,,,,0.037158033470446,4900.0,0.0760910315050006,0.2455290679242973,0.4200678368250199,som,False,True,False,False,False,False,False
14.44070224388708,11.6601753386216,11.824612110258702,,0.13970768,0.32530075,0.12632935,0.20600672,0.11330472,0.089350775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201146567198926,3400.0,0.0575800185712317,0.2187199567278289,0.0295789674049563,som,False,False,True,False,False,False,False
6.387732980545722,7.567630345611486,7.845686139553413,0.06648654,0.107349,0.0587685,0.030141223,0.04253483,0.031299103,0.0101067005,0.019675843,0.02700623,0.062154103,0.024763888,0.08876105,0.041586075,0.047056347,0.0523884,0.010971328,0.01228757,0.021528963,0.01933884,0.01346911,0.026211763,0.043332487,0.004704234,0.009033294,0.008721972,0.0092953965,0.023449248,0.012244029,0.0062218634,0.011604208,0.019651892,0.011853186,0.012526947,0.01347584,,,,,0.036370867595299,4400.0,0.0754994224606458,0.296314247483162,0.2561388043546302,som,False,True,True,False,False,False,False
6.329645740840081,6.4163213194452045,8.112628204444059,0.06145029,0.07473216,0.05439905,0.03486253,0.030274576,0.026646528,0.022410404,0.015340939,0.024560858,0.072141364,0.027829146,0.09063342,0.027947273,0.057750195,0.046210013,0.010356199,0.013114719,0.01803337,0.022580674,0.013713037,0.018953519,0.059393078,0.0049334564,0.006832617,0.0082948245,0.0053907745,0.018026838,0.01840452,0.0056737363,0.008660051,0.019223968,0.014348721,0.009629216,0.01294665,0.04430131,,,,0.0375458853767525,4350.0,0.0744043947011016,0.3652073103482287,0.260544494443309,som,False,True,True,True,False,False,False
5.698973917364528,4.924852403079366,8.313270215470267,0.09930355,0.047006253,0.039765753,0.02780809,0.02127638,0.023012588,0.05003255,0.03402069,0.016364643,0.050039418,0.06355188,0.086698614,0.035568677,0.044544127,0.025889734,0.012726089,0.008283677,0.011953371,0.020440083,0.015252927,0.010489674,0.051899772,0.0034523054,0.004224134,0.008926516,0.006859782,0.009115873,0.020488312,0.009083572,0.0069703883,0.01753802,0.011561635,0.0061647757,0.011830102,,,0.08785607,,0.0250322951894904,4700.0,0.0539169181770739,0.1580065932794824,0.1374684113391886,som,False,True,True,False,True,False,False
5.468682863698276,10.105669581818436,9.618259232445194,0.066362984,0.047974523,0.050768964,0.05484829,0.019314677,0.01562542,0.035274383,0.028992664,0.028083224,0.03874953,0.07124973,0.092758045,0.031954985,0.03679145,0.02817358,0.009967194,0.012568517,0.020135975,0.021405464,0.017992932,0.009173736,0.06126082,0.0040246667,0.005202855,0.008247877,0.0054644835,0.0221713,0.017607886,0.0041455063,0.0059581613,0.019871587,0.007229759,0.009614198,0.014515865,,0.0765188,,,0.0287783098484487,4600.0,0.0774098313499457,0.2798730080487722,0.2202860081309727,som,False,True,True,False,False,True,False
3.884556098253264,2.7532483331405624,5.136733823914822,0.0739307,0.044730745,0.027530799,0.020058315,0.020536786,0.01958173,0.0011781739,0.037903756,0.004960186,0.039746802,0.036901813,0.06681702,0.03974519,0.07836951,0.013989394,0.011028761,0.005384118,0.011934775,0.041193623,0.013256823,0.0038126712,0.030795615,0.0024417595,0.0033705994,0.006404534,0.0058689616,0.0064887046,0.049962956,0.002649955,0.0043630227,0.011412619,0.013879362,0.0055922074,0.0038036811,,,,0.24037433,0.0359427960902599,4300.0,0.0330655980105025,0.0844463490378282,0.151713396590478,som,False,True,True,False,False,False,True
3.415860879855868,3.1546082538268125,3.5569158094278537,0.10261408,0.009877619,0.01850782,0.01624313,0.008635734,0.020334631,0.020599172,0.023837056,0.0034809709,0.045570273,0.042298652,0.019383114,0.037108883,0.048861828,0.0033358901,0.009227898,0.0040330784,0.003362507,0.047939178,0.012155613,0.0018270381,0.016186424,0.0019018231,0.0020974798,0.005133813,0.0033943437,0.002461894,0.06258505,0.0015442461,0.0029859669,0.0090114735,0.0059476704,0.0021539778,0.005060314,0.007307297,0.007994074,0.034962527,0.33003747,0.0354716719311783,4050.0,0.0455084827779569,0.1019026903536658,0.2755427517300247,kan,False,True,True,True,True,True,True
6.970074185005099,5.580282649645758,10.968830624705337,0.06061544,0.12787238,0.0764229,0.049868744,0.053770173,0.038977277,0.044180207,,,0.06631363,0.041665617,0.103482865,0.037581973,0.04446535,0.047599684,0.016235525,0.014369629,0.030648818,0.03025108,0.018840142,0.031616833,0.04313433,0.0074317018,0.014655719,,,,,,,,,,,,,,,0.0341814725651934,4350.0,0.0596541757736364,0.1816090811966353,0.4526029238592994,kan,True,False,False,False,False,False,False
7.166087416207688,8.333521503213174,11.757426870762275,0.073347904,,,,,,,0.039558552,0.036481343,0.05731356,0.07411665,0.11603322,0.0437022,0.05855176,0.0668167,0.020611947,0.016433839,0.035064775,0.034285717,0.03185732,0.04152792,0.057703324,0.007996524,0.013233197,0.015076419,0.016963374,0.026978265,0.019355712,0.010164221,0.014171523,0.02417336,0.017134342,0.018333735,0.013012661,,,,,0.029707425778866,4200.0,0.0611806379201392,0.1350578514647465,0.2760186932744268,kan,False,True,False,False,False,False,False
14.48025479429118,16.396015039103055,10.14323487407412,,0.15157706,0.34326464,0.08699146,0.1970089,0.12614098,0.095017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128338158722862,3150.0,0.0433524170126044,0.6469242881599111,0.476618396967467,kan,False,False,True,False,False,False,False
6.452859520920654,7.94506242536235,10.184711690180826,0.06456216,0.09968312,0.054647416,0.03224794,0.03864715,0.026472867,0.017381666,0.022924747,0.02891995,0.057593845,0.032029483,0.10108404,0.038866516,0.047581334,0.052306943,0.010493954,0.012138143,0.020073665,0.019880844,0.012621997,0.027936414,0.041630488,0.0050656353,0.009228824,0.008221963,0.009122878,0.019840728,0.010727465,0.006353792,0.011674749,0.018985737,0.011801121,0.012501912,0.01675051,,,,,0.0389937696973842,4200.0,0.0636136954432419,0.4445496868684694,0.2463853520375861,kan,False,True,True,False,False,False,False
6.340114686578146,7.241871001170246,11.164270563555258,0.061145246,0.08125132,0.048319936,0.033020534,0.026537428,0.022960294,0.025707256,0.01787835,0.0209429,0.058585964,0.03783051,0.09623608,0.031008687,0.05130986,0.043067373,0.010851702,0.01343897,0.019488962,0.025878394,0.014504681,0.02088386,0.055036414,0.0053722383,0.008162213,0.00841032,0.0056114746,0.015652647,0.019309629,0.006005031,0.00784011,0.017309593,0.015795033,0.009435627,0.020279463,0.04493191,,,,0.0266731775413801,4800.0,0.0637387525968727,0.2184706826867874,0.5530284775341151,kan,False,True,True,True,False,False,False
5.640737048608979,7.076521888410246,12.590086787013616,0.109186485,0.050141443,0.038419075,0.024136206,0.019025829,0.018879192,0.03690698,0.04158064,0.020233486,0.047523193,0.06920417,0.093785524,0.031605653,0.045903787,0.030692875,0.013151494,0.008992448,0.01039372,0.021598317,0.0209209,0.012736505,0.05158777,0.003190608,0.004005169,0.008888957,0.007496509,0.008631202,0.023615617,0.007872146,0.0056857257,0.018648164,0.010788168,0.0069607324,0.0076869875,,,0.06992434,,0.0482826381214313,4250.0,0.064037730592159,0.1918951590449127,0.4844518093789983,kan,False,True,True,False,True,False,False
5.494106180802151,12.390083939488628,15.64076546761728,0.06514372,0.057738375,0.05121394,0.047520462,0.0153476,0.014132147,0.037097856,0.032441873,0.02879101,0.03560791,0.07462908,0.10702364,0.03292293,0.0330311,0.027434742,0.009484102,0.013678986,0.020546349,0.020113107,0.017650818,0.012509599,0.063499026,0.003687755,0.005504005,0.010107374,0.00529783,0.01733817,0.015715297,0.0035858515,0.005533329,0.019137695,0.007250894,0.00911213,0.008283677,,0.0718876,,,0.0398801674412632,4500.0,0.0892780373334016,0.8218266497427191,0.4396456266848545,kan,False,True,True,False,False,True,False
3.9215271880923206,2.2684258027386046,2.584057174012418,0.07271854,0.057069533,0.0263147,0.019277718,0.017026147,0.01804002,0.001977877,0.038200494,0.0042199274,0.038901493,0.03374507,0.066286035,0.039169036,0.07036064,0.013383688,0.010382503,0.005568996,0.011601323,0.048961684,0.012604217,0.005254849,0.026952142,0.002613282,0.0039220843,0.0061536306,0.0063371165,0.005776616,0.04679047,0.0028590048,0.004207241,0.011113423,0.012338896,0.0057820445,0.003879759,,,,0.25020978,0.0354537049899996,3850.0,0.0674837767443514,0.1512593321370189,0.1050134262744186,kan,False,True,True,False,False,False,True
3.415714471260947,2.746086021208481,3.250606628638776,0.10221797,0.010698428,0.019495334,0.01577208,0.010385726,0.018646907,0.026005208,0.03223858,0.003456774,0.050196737,0.04251206,0.016069965,0.03538266,0.057259493,0.0033474576,0.008666495,0.0034741107,0.0034249318,0.04643432,0.011304183,0.001515878,0.016742695,0.0017006891,0.0021557633,0.0057771457,0.002815085,0.0025458802,0.061561335,0.0013496123,0.0024922625,0.009981645,0.0065389574,0.0020707815,0.0074060457,0.0074911476,0.0077375015,0.03400046,0.30912772,0.0310262503087288,4400.0,0.0509882558533158,0.2336433146593473,0.28472208638733,bel,False,True,True,True,True,True,True
6.923327911255167,11.629656220621468,12.736899106981117,0.057919145,0.12587157,0.080404304,0.051512767,0.056365423,0.044698514,0.027774528,,,0.07253938,0.0473701,0.09567602,0.0392675,0.045015074,0.049791194,0.016134059,0.015004775,0.031584226,0.026871193,0.018908314,0.030525059,0.0449092,0.007340395,0.01451734,,,,,,,,,,,,,,,0.0438064626625261,4100.0,0.0993187348340963,0.57200967399268,0.5191511731141001,bel,True,False,False,False,False,False,False
7.130911993430118,12.749298866582343,10.805583958297635,0.07397238,,,,,,,0.034465954,0.038629614,0.07844927,0.057954825,0.10418916,0.044233717,0.06060322,0.07089107,0.021064157,0.019097967,0.032279678,0.036981,0.028016582,0.03882702,0.058891285,0.0069854604,0.013374312,0.015238473,0.01986675,0.029831666,0.020864656,0.010869391,0.014198924,0.02488596,0.015763953,0.020064127,0.009509437,,,,,0.0351827841943336,4550.0,0.0579556930314603,0.3297516145783626,0.459221000981274,bel,False,True,False,False,False,False,False
14.316050144398863,17.250283774368974,14.83449203195364,,0.13752337,0.31301174,0.11961527,0.20987546,0.13012823,0.08984587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0309127603158128,3150.0,0.0253070055237662,0.0950085069690216,0.1475359768684378,bel,False,False,True,False,False,False,False
6.4213578299968415,11.619673207816543,11.053992510581171,0.06064217,0.10796805,0.054789595,0.029517192,0.042574834,0.027917063,0.009617278,0.0228055,0.02689508,0.06978229,0.029439446,0.0885931,0.042094298,0.048758514,0.04882398,0.010295017,0.013353373,0.020165866,0.01900528,0.011890469,0.025532246,0.040256254,0.0051240153,0.009087382,0.0077273883,0.00959679,0.023356678,0.011256937,0.0065617138,0.011275259,0.022227844,0.0115607325,0.01489543,0.016612934,,,,,0.0315546935376864,4300.0,0.0610879868471399,0.2122551057049446,0.4327605324939313,bel,False,True,True,False,False,False,False
6.331205544887405,11.837865265515529,10.49021664346722,0.060218025,0.08123661,0.049877547,0.033090286,0.03138413,0.019749258,0.022167107,0.01672803,0.02415712,0.07190942,0.027373198,0.09318082,0.027028996,0.060758114,0.046770718,0.01056864,0.01313175,0.014531453,0.025040377,0.015003553,0.019692507,0.054444842,0.005113485,0.007683019,0.0085419,0.005915837,0.016956197,0.015368,0.0053677843,0.007803409,0.018767502,0.0148407575,0.010397534,0.02339916,0.041802876,,,,0.0406713156994755,3800.0,0.0488224192454385,0.2931807758452378,0.5434384571804038,bel,False,True,True,True,False,False,False
5.722130130350361,10.393476528502571,7.672937177873723,0.0994611,0.054731797,0.044393025,0.026719835,0.016582588,0.018662374,0.06800341,0.029157856,0.015509484,0.049408313,0.06636584,0.0860659,0.03363432,0.04704815,0.02709474,0.00996222,0.008540596,0.009682722,0.019771669,0.017577212,0.010652105,0.0532429,0.003256029,0.004050044,0.009577138,0.0070571387,0.009322522,0.017326111,0.008523531,0.00700863,0.017190766,0.011747594,0.006245494,0.008669846,,,0.077756986,,0.0328469101290506,4250.0,0.0385535704895587,0.1881090781250284,0.4365380498987229,bel,False,True,True,False,True,False,False
5.562292784038297,8.426196875965667,5.608214569453257,0.063944995,0.05062487,0.0441031,0.05376131,0.020972474,0.013420944,0.039269842,0.030081535,0.031182215,0.04615114,0.06583717,0.09887624,0.03505016,0.039831568,0.029306645,0.01054127,0.011804334,0.017056644,0.018440675,0.017776089,0.0106336605,0.05728268,0.0036700503,0.0053992863,0.008390709,0.00544504,0.02027445,0.013615471,0.0038902282,0.0060520857,0.020327458,0.006751001,0.010142097,0.018154884,,0.071937725,,,0.0352279782526482,4250.0,0.0710885884826533,0.4420382763015795,0.4764535564758881,bel,False,True,True,False,False,True,False
3.925937709655179,2.835530997383431,4.49749830374466,0.07410271,0.05209477,0.023899782,0.019770164,0.021388406,0.018520147,0.0013936551,0.040302318,0.0036228825,0.046663173,0.032408345,0.057370372,0.04087753,0.073199615,0.01537881,0.012347984,0.005050926,0.010052911,0.04302897,0.011028504,0.004215849,0.027661253,0.00282346,0.004320146,0.0066984957,0.0076758126,0.0071703186,0.047120236,0.0030272284,0.0046103382,0.01185099,0.013847118,0.0058113188,0.0038611642,,,,0.24680433,0.0225080026584555,4600.0,0.0653892684195701,0.1550327161931715,0.1453979274949793,bel,False,True,True,False,False,False,True
3.409357823201425,2.6678342954674514,2.4043745480088674,0.097600564,0.010964792,0.016825173,0.015142063,0.009463253,0.023391118,0.030212319,0.027573546,0.0032896928,0.0476324,0.04044687,0.020239918,0.03643608,0.045571424,0.0037203308,0.009275946,0.003959493,0.003695486,0.043979775,0.01116591,0.0016203815,0.021917298,0.0018851075,0.0021182126,0.005793525,0.0028544501,0.0023109845,0.061395638,0.0015401565,0.0027721834,0.008980814,0.0066207848,0.0020595517,0.008396866,0.007818839,0.007797429,0.0372756,0.31625605,0.0275583356286063,4450.0,0.0266871004620908,0.0884743283122842,0.1592720638384448,tuk,False,True,True,True,True,True,True
6.960591215412004,12.651955786047663,9.889539027721662,0.05671274,0.13392855,0.07552716,0.05047486,0.05513584,0.044010036,0.033875894,,,0.06488886,0.038996123,0.103202626,0.04021424,0.045538437,0.047657203,0.017650161,0.01504333,0.03193938,0.027845806,0.018892417,0.03156916,0.044606276,0.0078120874,0.014478776,,,,,,,,,,,,,,,0.038922062975558,4500.0,0.0833702705675675,0.7479046672778684,0.5714416202767615,tuk,True,False,False,False,False,False,False
7.247873937138931,8.369331483686839,10.843822527755426,0.074559614,,,,,,,0.03411037,0.035842963,0.06794627,0.05765122,0.11761385,0.046735935,0.059394848,0.06659256,0.021030674,0.019449616,0.032585785,0.033739325,0.030390128,0.041353505,0.055498224,0.007826967,0.014600197,0.015134819,0.017215105,0.032661006,0.021804655,0.010560361,0.015071526,0.026524078,0.016128244,0.017318163,0.0106599275,,,,,0.0318968208089717,4250.0,0.0777762295705896,0.3258697250614563,0.5790129762356997,tuk,False,True,False,False,False,False,False
14.413100351274087,11.355114673137608,4.555771942240555,,0.13491748,0.33459455,0.11585991,0.22206864,0.115744494,0.076814905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150515570081355,3000.0,0.0409268171955687,0.2697586316651416,0.2343162402676337,tuk,False,False,True,False,False,False,False
6.476383360587393,10.266459501284734,9.71743671792812,0.05806155,0.10624008,0.051941145,0.029194694,0.04070603,0.03019261,0.017279193,0.022464218,0.029030073,0.058422763,0.026178649,0.09581125,0.044336405,0.049042296,0.049197067,0.012554082,0.014272151,0.020125845,0.019087117,0.013185834,0.027879026,0.0405285,0.0053875553,0.009776784,0.008501096,0.009680053,0.022890974,0.011179933,0.0065577924,0.011204751,0.019675918,0.012742119,0.01257128,0.014101148,,,,,0.0362536687853882,4400.0,0.0598832135331107,0.1980539733000498,0.4238654547720707,tuk,False,True,True,False,False,False,False
6.379330860849275,11.075518453849218,8.934768204106415,0.057370495,0.07833616,0.048189014,0.037143227,0.025814157,0.02407907,0.02108078,0.015450376,0.0211952,0.060772367,0.03925581,0.097745076,0.031107357,0.058819808,0.040976442,0.0100225005,0.013803679,0.018001508,0.022197012,0.014354652,0.018396562,0.056038637,0.0062187305,0.007874638,0.008582347,0.005315971,0.017217752,0.018856017,0.0062354445,0.008485885,0.018732216,0.016102584,0.009587421,0.020214686,0.04642642,,,,0.0274418985833668,4050.0,0.0608234290427002,0.7626833392370977,0.3024174757808759,tuk,False,True,True,True,False,False,False
5.739435330213747,14.789424686242508,11.149051707448056,0.10183909,0.048507404,0.038931094,0.024697894,0.021442007,0.016742583,0.04406765,0.03713327,0.01767828,0.050094463,0.06556864,0.093396716,0.032381807,0.046752118,0.027048185,0.011469234,0.007706508,0.011868654,0.023077158,0.02153329,0.013387173,0.054732345,0.0031712358,0.004583141,0.008498019,0.0070280107,0.008797001,0.019326095,0.008389024,0.0075800074,0.017178744,0.012079115,0.0065772696,0.00883547,,,0.07790133,,0.0381004857494776,4550.0,0.0912579776821261,0.3604371461467823,0.465313286041239,tuk,False,True,True,False,True,False,False
5.574421560055549,10.795589243437256,3.558193078677416,0.0640477,0.046042595,0.042508356,0.05352543,0.021224245,0.013197491,0.03708127,0.0341978,0.032979213,0.037179507,0.06416285,0.09871598,0.035628002,0.037312824,0.028821493,0.0100082215,0.013483748,0.019276934,0.01759911,0.018018788,0.010935599,0.062112987,0.004154871,0.0061265277,0.008512961,0.00551503,0.021270607,0.017350052,0.0041773105,0.006615065,0.020100767,0.0077802986,0.009235743,0.01644221,,0.07465839,,,0.0373682718791575,4100.0,0.1152749192884246,0.398380209383999,0.4258974232039403,tuk,False,True,True,False,False,True,False
3.88061599557738,1.7528377014326455,3.069893688380309,0.07755329,0.048927914,0.028174091,0.019468332,0.016760956,0.018770967,0.0018873401,0.040785544,0.00400727,0.04321546,0.032195278,0.06329746,0.03999559,0.063603915,0.014175442,0.011442016,0.006047342,0.010799354,0.043269515,0.0122571485,0.003997783,0.02853834,0.0026647751,0.004208751,0.0064531663,0.006453832,0.0061561563,0.049584456,0.0027540915,0.005153599,0.011700658,0.014613114,0.005708529,0.005603996,,,,0.24977453,0.0363461078187068,3650.0,0.0310492418597692,0.2196081318419847,0.1613405411736161,tuk,False,True,True,False,False,False,True
3.314753714711258,6.182047301970104,1.3934689546013763,0.09892098,0.006771055,0.018151414,0.014505571,0.00940478,0.022362005,0.034937944,0.032174867,0.0032029983,0.04400248,0.037862755,0.020390864,0.03572028,0.042811327,0.0039625666,0.008273935,0.0035729748,0.0033712361,0.050652437,0.011130417,0.0014576713,0.021313706,0.0016143757,0.0022813957,0.0056606242,0.003509558,0.0025253275,0.05936218,0.0015448366,0.0026914757,0.009869204,0.0065007308,0.0023477667,0.006077883,0.008176739,0.008218983,0.036694307,0.31797034,0.0269803438153881,4100.0,0.0317971099049521,0.1712105858817945,0.2082481298033906,fao,False,True,True,True,True,True,True
6.8039566479636,11.996274577152708,12.396300459290991,0.05765993,0.13964573,0.07640386,0.052168727,0.052824754,0.042807885,0.040832,,,0.057035904,0.041463323,0.10170454,0.03990873,0.04648578,0.046681993,0.01647146,0.014160896,0.030204486,0.027189344,0.018504165,0.029845184,0.04629143,0.0070708347,0.01463905,,,,,,,,,,,,,,,0.0403752474825273,4250.0,0.0732459291756105,0.3969139832171325,0.8167229332037463,fao,True,False,False,False,False,False,False
7.090344923143212,11.490150330802503,9.720512130203767,0.07505359,,,,,,,0.037676863,0.038437232,0.06549151,0.060566813,0.11798416,0.043999225,0.061213154,0.065904714,0.020694606,0.01690774,0.032778475,0.03447821,0.031225812,0.041177087,0.056540262,0.00805995,0.014646238,0.014272901,0.017158622,0.031073714,0.020262048,0.009625385,0.014961618,0.027599553,0.016406512,0.017198473,0.008605549,,,,,0.0320884939024636,4200.0,0.0530352576531918,0.6250632494728221,0.7231116931026358,fao,False,True,False,False,False,False,False
14.355240790444803,18.41992156795091,13.411169178018454,,0.1421256,0.33581465,0.1140398,0.21461245,0.113849476,0.07955797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125796644061885,3200.0,0.0173266928466678,0.1706144186741559,0.2284283913836108,fao,False,False,True,False,False,False,False
